Data Type/Direction:                       StormTracker/Ascending
File Format/Version:                       EOL Sounding Format/1.1
Project Name/Platform:                     unknown/StormTracker
Launch Site:                               unknown
Launch Location (lon,lat,alt):             120.37659421627, 23.186, 84.9865972295608
UTC Launch Time (y,m,d,h,m,s):             2021, 04, 02, 14:05:00
Sonde Id/Sonde Type:                       unknown/StormTracker/
Reference Launch Data Source/Time:         unknown/unknown
System Operator/Comments:                  SOUNDING IN EOL FORMAT/
Post Processing Comments:                  AIQC_process_v2.1_L2; Created on 10 Dec 2021 08:39 UTC  
/
  Time   -- UTC  --   Press    Temp   Dewpt    RH     Uwind   Vwind   Wspd     Dir     dZ    GeoPoAlt     Lon         Lat      GPSAlt 
   44.06 14 05 44.05  983.00   32.80   21.27   50.81    4.77   -3.47    5.90  306.00    3.84      261  120.378672   23.184928   273.12 
   46.26 14 05 46.25  982.00   32.69   21.25   51.02    5.88   -2.99    6.62  297.02    3.71      270  120.378775   23.184847   286.49 
   48.38 14 05 48.38  981.00   32.62   22.01   53.68    5.29   -2.53    5.87  295.71    3.60      279  120.378909   23.184812   293.55 
   50.13 14 05 50.12  980.00   32.48   22.27   54.98    3.95   -2.34    4.59  300.63    5.72      288  120.378995   23.184787   300.38 
   52.37 14 05 52.37  979.00   32.38   21.51   52.79    5.24   -2.97    6.03  299.92    4.71      297  120.379102   23.184749   309.99 
   54.37 14 05 54.36  978.00   32.28   21.69   53.71    6.72   -2.77    7.27  292.31    4.15      307  120.379232   23.184703   319.06 
   56.43 14 05 56.42  977.00   32.20   21.25   52.49    5.22   -3.39    6.30  301.90    4.63      316  120.379351   23.184653   328.42 
   58.68 14 05 58.67  976.00   32.14   22.06   55.34    3.89   -4.84    6.21  321.25    3.74      325  120.379457   23.184563   337.62 
   60.56 14 06 00.56  975.00   32.06   21.38   53.33    4.75   -4.92    6.84  316.00    5.23      334  120.379538   23.184488   345.74 
   62.52 14 06 02.52  974.00   31.97   21.13   52.77    5.97   -4.79    7.66  308.90    4.12      343  120.379641   23.184409   353.72 
   64.44 14 06 04.43  973.00   31.86   21.08   52.94    6.99   -3.15    7.67  294.20    5.06      352  120.379771   23.184347   362.54 
   66.37 14 06 06.36  972.00   31.72   21.41   54.47    5.20   -2.28    5.68  293.52    5.56      361  120.379888   23.184306   373.32 
   67.99 14 06 07.98  971.00   31.65   22.59   58.77    4.11   -1.54    4.39  290.54   11.21      370  120.379969   23.184290   380.44 
   69.99 14 06 09.98  970.00   31.58   21.60   55.54    4.88   -2.85    5.65  300.22    4.50      379  120.380049   23.184260   387.12 
   71.88 14 06 11.87  969.00   31.52   20.96   53.58    4.91   -3.93    6.29  308.70    6.16      388  120.380135   23.184204   392.90 
   74.28 14 06 14.28  968.00   31.42   21.01   54.04    5.23   -4.84    7.13  312.79    3.14      397  120.380264   23.184102   403.65 
   76.11 14 06 16.11  967.00   31.31   21.63   56.52    4.02   -3.85    5.57  313.72    5.15      407  120.380355   23.184037   410.78 
   77.56 14 06 17.56  966.00   31.27   20.88   54.07    3.41   -3.58    4.94  316.63    6.55      416  120.380407   23.183987   416.43 
   79.80 14 06 19.80  965.00   31.21   20.94   54.44    2.91   -3.73    4.73  321.95    3.81      425  120.380464   23.183918   427.33 
   82.01 14 06 22.00  964.00   31.14   21.12   55.30    1.96   -4.23    4.66  335.12    5.50      434  120.380500   23.183840   438.39 
   84.32 14 06 24.32  963.00   31.07   21.10   55.43    2.03   -5.41    5.78  339.41    4.12      443  120.380533   23.183724   452.16 
   86.52 14 06 26.51  962.00   30.97   21.10   55.73    2.20   -5.34    5.78  337.60    4.07      452  120.380570   23.183614   464.57 
   88.69 14 06 28.69  961.00   30.85   21.24   56.65    0.70   -5.25    5.39  352.51    3.89      461  120.380593   23.183498   479.76 
   91.97 14 06 31.97  960.00   30.81   21.33   57.06    0.20   -5.44    5.44  357.91    2.19      471  120.380570   23.183312   502.61 
   94.75 14 06 34.74  959.00   30.78   21.41   57.48    1.04   -7.01    7.09  351.71    2.78      480  120.380533   23.183123   523.09 
   98.01 14 06 38.01  958.00   30.66   20.91   56.10    1.46   -5.07    5.27  343.93    2.40      489  120.380500   23.182859   558.95 
  100.66 14 06 40.66  957.00   30.55   21.55   58.76    0.79   -4.98    5.06  351.13    2.62      498  120.380437   23.182670   588.75 
  103.52 14 06 43.52  956.00   30.44   21.06   57.34    1.40   -5.03    5.22  344.43    2.45      507  120.380395   23.182473   617.87 
  106.01 14 06 46.00  955.00   30.31   20.70   56.51    0.40   -5.71    5.72  355.96    4.11      516  120.380360   23.182309   645.07 
  108.25 14 06 48.24  954.00   30.18   21.22   58.81    1.59   -5.58    5.80  344.03    5.22      525  120.380328   23.182155   667.19 
  110.40 14 06 50.39  953.00   29.99   20.80   57.88    0.90   -6.10    6.20  351.78    3.75      534  120.380324   23.182016   684.98 
  112.28 14 06 52.27  952.00   29.91   20.74   57.94    3.80   -6.28    7.44  329.13    5.04      544  120.380333   23.181923   695.76 
  114.78 14 06 54.78  951.00   29.85   21.45   60.76    1.92   -6.55    6.84  343.82    3.52      553  120.380356   23.181783   711.42 
  117.41 14 06 57.40  950.00   29.75   21.37   60.83    2.43   -6.75    7.18  340.29    3.30      562  120.380392   23.181636   729.63 
  120.28 14 07 00.28  949.00   29.66   21.10   60.14    2.43   -4.60    5.20  332.05    3.30      571  120.380446   23.181512   741.50 
  122.79 14 07 02.79  948.00   29.64   20.59   58.32    1.13   -4.23    4.39  344.77    2.69      581  120.380434   23.181428   752.93 
  125.38 14 07 05.37  947.00   29.57   20.62   58.65    0.51   -4.42    4.45  353.37    3.95      590  120.380430   23.181315   768.23 
  128.04 14 07 08.04  946.00   29.49   21.26   61.30    0.75   -3.03    3.12  345.98    2.79      599  120.380504   23.181303   762.80 
  130.75 14 07 10.74  945.00   29.38   21.07   60.97    1.24   -3.10    3.34  338.14    4.41      608  120.380725   23.181427   731.10 
  133.38 14 07 13.37  944.00   29.28   21.72   63.80    1.31   -3.78    4.00  340.79    2.90      617  120.380913   23.181484   709.39 
  135.98 14 07 15.98  943.00   29.20   20.48   59.41    0.55   -3.61    3.65  351.41    4.67      627  120.381010   23.181460   702.56 
  138.32 14 07 18.32  942.00   29.12   20.53   59.86    0.40   -2.87    2.90  352.26    4.04      636  120.381040   23.181427   702.66 
  140.82 14 07 20.82  941.00   29.00   20.51   60.22    0.75   -2.63    2.74  344.10    4.16      645  120.381066   23.181402   705.17 
  143.78 14 07 23.77  940.00   28.95   20.45   60.18    0.72   -4.28    4.35  350.62    2.53      654  120.381116   23.181344   710.05 
  146.15 14 07 26.14  939.00   28.84   20.57   61.03    1.27   -4.66    4.83  344.74    3.99      663  120.381174   23.181276   712.70 
  147.93 14 07 27.92  938.00   28.75   20.51   61.11    1.81   -4.40    4.76  337.64    5.00      673  120.381219   23.181231   718.78 
  150.69 14 07 30.68  937.00   28.69   21.00   63.20    0.61   -3.73    3.78  350.85    3.34      682  120.381267   23.181166   721.81 
  152.90 14 07 32.90  936.00   28.60   20.82   62.82    0.54   -2.40    2.46  347.14    4.62      691  120.381308   23.181131   724.76 
  154.98 14 07 34.97  935.00   28.50   21.03   64.01    1.60   -2.55    3.01  328.00    4.53      701  120.381359   23.181110   729.32 
  157.98 14 07 37.97  934.00   28.39   20.41   62.00    3.21   -2.70    4.20  310.03    3.65      710  120.381459   23.181080   735.40 
  160.39 14 07 40.39  933.00   28.32   20.41   62.26    2.90   -2.61    3.90  311.93    4.09      719  120.381542   23.181032   742.71 
  162.78 14 07 42.77  932.00   28.26   20.23   61.80    2.54   -3.02    3.95  319.87    4.51      728  120.381623   23.180984   749.87 
  165.13 14 07 45.12  931.00   28.14   20.28   62.38    2.32   -2.58    3.47  318.11    4.02      738  120.381693   23.180947   757.81 
  167.34 14 07 47.34  930.00   27.99   20.43   63.54    1.92   -2.36    3.05  320.79    4.87      747  120.381737   23.180917   765.21 
  170.58 14 07 50.58  929.00   27.91   20.17   62.83    2.40   -1.63    2.92  304.16    2.34      756  120.381822   23.180884   770.95 
  172.89 14 07 52.89  928.00   27.82   20.08   62.79    1.30   -0.73    1.49  299.06    3.80      765  120.381868   23.180890   777.24 
  174.68 14 07 54.68  927.00   27.74   20.13   63.27    1.76   -0.01    1.80  271.03    5.25      775  120.381904   23.180897   783.12 
  177.06 14 07 57.06  926.00   27.64   21.49   69.25    0.94    0.12    0.95  262.61    3.28      784  120.381921   23.180931   792.75 
  178.93 14 07 58.93  925.00   27.47   21.36   69.34    0.91    0.12    0.92  262.61    5.61      793  120.381939   23.180949   802.53 
  180.22 14 08 00.21  924.00   27.29   20.02   64.53    1.27   -0.05    1.30  268.82    7.04      802  120.381952   23.180938   810.19 
  181.84 14 08 01.84  923.00   27.20   20.02   64.89    1.97   -1.27    2.35  302.56    6.11      811  120.381977   23.180922   818.67 
  183.28 14 08 03.28  922.00   27.09   20.70   68.14    1.87   -1.62    2.47  310.76    6.50      821  120.381999   23.180904   827.88 
  184.56 14 08 04.55  921.00   26.99   19.98   65.54    2.17   -2.21    3.10  315.50    7.25      830  120.382031   23.180884   835.64 
  185.93 14 08 05.93  920.00   26.90   19.99   65.89    1.38   -3.46    3.74  337.91    6.66      839  120.382049   23.180852   844.10 
  187.48 14 08 07.47  919.00   26.89   20.07   66.30    2.40   -4.19    4.84  330.13    6.03      849  120.382084   23.180796   855.14 
  189.37 14 08 09.36  918.00   26.88   20.04   66.20    3.62   -4.80    6.01  322.96    4.65      858  120.382145   23.180725   866.17 
  192.01 14 08 12.01  917.00   26.94   20.29   66.99    4.10   -4.49    6.08  317.59    3.91      868  120.382260   23.180630   876.69 
  194.27 14 08 14.26  916.00   26.98   19.93   65.37    3.18   -4.21    5.28  322.97    4.12      878  120.382338   23.180549   886.58 
  196.47 14 08 16.46  915.00   26.99   19.91   65.25    2.09   -3.87    4.40  331.61    4.80      887  120.382389   23.180466   895.55 
  198.44 14 08 18.44  914.00   26.93   20.23   66.80    1.52   -3.86    4.15  338.56    4.32      897  120.382424   23.180397   905.43 
  200.54 14 08 20.54  913.00   26.80   20.64   69.05    1.16   -2.50    2.76  334.77    4.81      906  120.382445   23.180339   915.97 
  202.77 14 08 22.76  912.00   26.69   20.53   69.01    1.68   -2.58    3.08  326.92    3.86      915  120.382475   23.180295   925.64 
  204.61 14 08 24.61  911.00   26.53   20.83   70.94    1.91   -3.49    3.98  331.12    5.62      924  120.382496   23.180242   934.66 
  206.41 14 08 26.41  910.00   26.41   20.15   68.52    1.85   -4.21    4.60  336.15    4.95      934  120.382528   23.180183   944.00 
  208.04 14 08 28.03  909.00   26.32   19.68   66.92    1.72   -4.12    4.47  337.33    5.85      943  120.382551   23.180119   952.86 
  210.72 14 08 30.71  908.00   26.30   19.84   67.67    0.54   -4.19    4.22  352.60    2.94      953  120.382570   23.180028   962.81 
  213.73 14 08 33.73  907.00   26.29   19.71   67.15   -0.49   -4.82    4.85    5.55    4.22      962  120.382573   23.179913   970.70 
  216.45 14 08 36.45  906.00   26.23   20.39   70.30   -0.46   -4.66    4.68    5.67    3.58      972  120.382555   23.179802   980.94 
  219.00 14 08 38.99  905.00   26.17   19.75   67.80   -1.01   -5.31    5.41   10.78    4.03      981  120.382530   23.179690   990.12 
  222.29 14 08 42.28  904.00   26.03   20.12   69.95   -0.53   -3.73    3.79    8.46    3.26      991  120.382500   23.179568   998.85 
  224.59 14 08 44.58  903.00   25.88   19.67   68.61    0.17   -4.38    4.39  357.79    3.66     1000  120.382510   23.179481  1008.50 
  227.49 14 08 47.48  902.00   25.80   19.50   68.25   -0.02   -5.08    5.08  184.51    3.42     1009  120.382515   23.179356  1019.74 
  230.28 14 08 50.28  901.00   25.68   20.38   72.57   -0.17   -4.15    4.15    2.47    3.20     1019  120.382510   23.179239  1029.97 
  232.68 14 08 52.68  900.00   25.60   19.63   69.59   -1.01   -4.34    4.46   13.09    4.26     1028  120.382486   23.179153  1038.69 
  237.24 14 08 57.24  899.00   25.64   19.53   69.00   -0.33   -5.48    5.50   90.93    2.72     1038  120.382452   23.178958  1049.40 
  240.23 14 09 00.22  898.00   25.53   19.62   69.84    0.50   -2.93    2.98  350.38    3.92     1047  120.382472   23.178845  1057.91 
  244.10 14 09 04.10  897.00   25.52   20.19   72.42   -0.83   -2.27    2.44   18.65    1.36     1057  120.382458   23.178768  1068.62 
  246.92 14 09 06.92  896.00   25.49   19.72   70.46   -2.34   -2.83    3.67   39.66    2.48     1067  120.382392   23.178692  1077.14 
  249.75 14 09 09.75  895.00   25.45   19.32   68.87   -1.76   -3.03    3.50   30.21    3.84     1076  120.382342   23.178607  1086.15 
  253.04 14 09 13.04  894.00   25.38   19.32   69.18   -1.85   -2.74    3.30   34.04    3.24     1086  120.382289   23.178529  1095.40 
  256.54 14 09 16.53  893.00   25.35   19.70   70.95   -1.29   -1.93    2.33   33.82    2.35     1095  120.382245   23.178465  1106.87 
  258.88 14 09 18.87  892.00   25.38   18.86   67.22   -2.37   -1.64    2.88   55.22    4.11     1105  120.382202   23.178441  1114.41 
  262.33 14 09 22.32  891.00   25.38   18.72   66.64   -1.29   -0.84    1.54   57.16    3.14     1115  120.382137   23.178397  1125.71 
  265.94 14 09 25.93  890.00   25.45   18.76   66.51   -0.99   -2.65    2.84   20.95    3.15     1125  120.382110   23.178341  1136.25 
  268.18 14 09 28.18  889.00   25.42   18.48   65.48   -1.64   -2.76    3.21   30.82    5.00     1135  120.382076   23.178296  1143.81 
  270.96 14 09 30.96  888.00   25.30   18.40   65.60   -2.00   -1.54    2.52   52.35    2.88     1144  120.382021   23.178250  1152.76 
  273.75 14 09 33.74  887.00   25.26   18.51   66.22   -1.80   -0.42    1.85   76.59    4.09     1154  120.381975   23.178240  1162.07 
  277.17 14 09 37.16  886.00   25.26   19.06   68.55   -3.33   -0.31    3.34   84.70    1.64     1164  120.381883   23.178240  1172.61 
  279.77 14 09 39.76  885.00   25.26   18.34   65.51   -2.74    0.11    2.74   92.42    3.38     1174  120.381797   23.178240  1182.16 
  282.30 14 09 42.29  884.00   25.16   18.08   64.87   -2.58   -0.22    2.60   85.28    4.17     1183  120.381724   23.178240  1191.55 
  284.49 14 09 44.49  883.00   25.11   18.04   64.85   -2.56   -0.48    2.60   79.11    3.66     1193  120.381675   23.178230  1202.39 
  287.46 14 09 47.46  882.00   25.07   17.83   64.20   -2.67   -0.51    2.72   79.11    3.42     1203  120.381606   23.178220  1215.48 
  289.80 14 09 49.79  881.00   24.99   17.76   64.20   -2.55    0.11    2.56   92.55    4.10     1212  120.381546   23.178220  1225.99 
  291.95 14 09 51.95  880.00   24.94   17.69   64.10   -2.28    0.47    2.33  101.65    4.95     1222  120.381501   23.178230  1235.52 
  294.27 14 09 54.26  879.00   24.84   17.58   64.03   -2.54   -0.01    2.54   90.08    3.84     1231  120.381452   23.178230  1245.76 
  296.68 14 09 56.67  878.00   24.78   17.56   64.20   -2.61   -0.19    2.62   85.89    3.96     1241  120.381390   23.178230  1256.57 
  299.68 14 09 59.68  877.00   24.79   17.63   64.44   -2.51    0.30    2.53   96.71    3.61     1251  120.381320   23.178240  1265.62 
  301.86 14 10 01.86  876.00   24.76   18.03   66.20   -3.13    0.04    3.13   90.71    4.63     1261  120.381254   23.178240  1274.16 
  304.02 14 10 04.02  875.00   24.74   17.99   66.13   -2.58    0.72    2.68  105.58    5.38     1271  120.381190   23.178260  1284.33 
  306.67 14 10 06.67  874.00   24.72   17.49   64.17   -2.76    2.03    3.43  126.34    4.40     1281  120.381120   23.178303  1295.50 
  308.88 14 10 08.87  873.00   24.71   17.41   63.84   -2.37    2.91    3.75  140.76    5.25     1291  120.381072   23.178356  1305.92 
  310.72 14 10 10.71  872.00   24.66   17.59   64.79   -1.11    2.08    2.35  152.18    5.76     1300  120.381053   23.178404  1313.31 
  313.12 14 10 13.12  871.00   24.65   17.03   62.60   -1.03    1.40    1.73  143.69    3.84     1310  120.381029   23.178451  1325.62 
  314.89 14 10 14.89  870.00   24.55   17.56   65.09   -0.10    2.08    2.11  175.71    6.52     1320  120.381029   23.178469  1334.45 
  316.90 14 10 16.89  869.00   24.50   16.81   62.24    0.41    2.28    2.33  190.18    3.86     1330  120.381049   23.178508  1343.81 
  319.72 14 10 19.71  868.00   24.57   14.44   53.25    1.49    4.58    4.82  198.07    4.47     1340  120.381087   23.178606  1353.86 
  322.95 14 10 22.95  867.00   24.78   13.62   49.89    0.68    4.14    4.20  189.23    3.28     1351  120.381110   23.178738  1365.50 
  325.80 14 10 25.80  866.00   24.94   13.36   48.58    0.01    2.74    2.74  180.15    4.07     1362  120.381102   23.178836  1375.57 
  328.71 14 10 28.71  865.00   25.12   13.40   48.22   -0.00    1.35    1.35  179.83    4.17     1373  120.381110   23.178887  1383.94 
  331.49 14 10 31.48  864.00   25.26   13.40   47.77   -0.00    1.28    1.28  179.83    4.27     1383  120.381115   23.178915  1392.62 
  333.99 14 10 33.98  863.00   25.40   11.16   40.91    0.81    2.25    2.39  199.73    4.39     1394  120.381130   23.178960  1401.36 
  337.07 14 10 37.06  862.00   25.54   11.81   42.35    0.72    3.03    3.11  193.46    2.17     1405  120.381161   23.179041  1412.66 
  339.83 14 10 39.83  861.00   25.67   10.57   38.72    1.35    2.43    2.78  209.11    2.69     1416  120.381197   23.179107  1421.65 
  342.17 14 10 42.16  860.00   25.77   11.22   40.19    1.33    2.80    3.10  205.32    4.13     1426  120.381222   23.179163  1431.39 
  344.48 14 10 44.47  859.00   25.80   10.58   38.43    0.55    2.89    2.95  190.66    5.43     1436  120.381230   23.179224  1441.18 
  346.95 14 10 46.94  858.00   25.83   10.65   38.54   -0.03    2.24    2.24  179.09    4.88     1447  120.381230   23.179279  1451.02 
  349.58 14 10 49.58  857.00   25.89   10.74   38.63    1.20    2.59    2.88  203.23    4.08     1457  120.381252   23.179332  1462.15 
  352.09 14 10 52.09  856.00   25.91   10.50   38.00    2.22    3.31    3.99  213.78    4.51     1468  120.381302   23.179403  1473.07 
  353.83 14 10 53.83  855.00   25.93   10.93   39.08    2.38    3.34    4.10  215.45    4.83     1478  120.381337   23.179455  1481.84 
  356.48 14 10 56.48  854.00   25.99   11.13   39.47    1.26    2.80    3.07  204.14    3.44     1488  120.381375   23.179524  1492.52 
  359.05 14 10 59.04  853.00   26.01   10.35   37.40    2.01    2.77    3.42  216.03    4.22     1499  120.381421   23.179591  1504.24 
  361.40 14 11 01.39  852.00   26.02   10.35   37.36    2.04    2.31    3.09  221.45    3.50     1509  120.381478   23.179652  1513.76 
  364.00 14 11 04.00  851.00   26.05   10.43   37.50    1.98    1.76    2.65  228.47    4.09     1519  120.381530   23.179700  1522.14 
  366.66 14 11 06.66  850.00   26.03   10.79   38.48    1.75    1.83    2.53  223.95    4.45     1530  120.381567   23.179743  1534.24 
  369.10 14 11 09.10  849.00   25.93   10.77   38.62    1.31    2.60    2.91  206.67    4.16     1540  120.381592   23.179792  1545.71 
  371.57 14 11 11.56  848.00   25.85   10.36   37.76    2.52    3.03    3.96  219.90    3.71     1549  120.381647   23.179857  1555.81 
  373.94 14 11 13.93  847.00   25.81   10.66   38.63    3.51    2.98    4.60  229.64    3.42     1560  120.381728   23.179918  1565.80 
  376.65 14 11 16.64  846.00   25.77   11.13   39.98    2.23    2.58    3.41  220.71    3.75     1570  120.381783   23.179989  1574.55 
  378.93 14 11 18.93  845.00   25.69   10.60   38.74    1.92    2.49    3.15  217.53    4.29     1580  120.381829   23.180048  1584.63 
  381.14 14 11 21.13  844.00   25.65   10.73   39.16    1.96    1.93    2.75  225.50    4.71     1590  120.381873   23.180093  1596.12 
  384.03 14 11 24.03  843.00   25.60   10.55   38.81    2.04    2.54    3.26  218.73    3.34     1600  120.381931   23.180151  1606.84 
  386.42 14 11 26.41  842.00   25.55   10.79   39.57    2.52    2.34    3.45  227.15    5.04     1610  120.381988   23.180198  1614.70 
  389.03 14 11 29.03  841.00   25.51   12.27   43.74    2.15    1.94    2.90  227.99    3.92     1620  120.382041   23.180241  1625.24 
  391.54 14 11 31.54  840.00   25.38   10.36   38.83    2.24    2.46    3.33  222.27    3.99     1630  120.382091   23.180296  1636.10 
  394.07 14 11 34.07  839.00   25.21   10.99   40.92    2.62    2.40    3.56  227.44    3.74     1639  120.382152   23.180351  1647.64 
  396.41 14 11 36.40  838.00   25.11   10.50   39.82    2.29    1.94    3.00  229.71    4.12     1649  120.382208   23.180398  1656.92 
  398.94 14 11 38.94  837.00   25.04   10.29   39.43    2.43    2.15    3.24  228.50    3.65     1659  120.382268   23.180449  1668.38 
  401.38 14 11 41.37  836.00   24.97   11.12   41.92    2.82    2.97    4.10  223.49    3.52     1669  120.382331   23.180501  1678.43 
  404.12 14 11 44.11  835.00   24.92   10.44   40.14    3.23    2.90    4.34  228.02    5.06     1680  120.382422   23.180574  1686.67 
  406.44 14 11 46.44  834.00   24.84   11.25   42.63    3.05    2.90    4.21  226.48    3.91     1690  120.382483   23.180639  1698.90 
  409.13 14 11 49.12  833.00   24.75   10.39   40.40    2.76    1.99    3.40  234.14    3.47     1700  120.382564   23.180703  1707.78 
  411.41 14 11 51.41  832.00   24.66   10.22   40.17    3.42    2.44    4.20  234.20    4.75     1710  120.382627   23.180752  1716.72 
  414.40 14 11 54.39  831.00   24.57   10.82   42.02    4.20    2.70    4.99  237.24    2.69     1720  120.382746   23.180822  1729.87 
  417.73 14 11 57.72  830.00   24.63   11.16   42.84    4.32    2.81    5.15  236.93    2.69     1730  120.382889   23.180915  1739.49 
  421.10 14 12 01.09  829.00   24.61   11.93   45.14    2.53    2.18    3.34  229.18    3.11     1741  120.383003   23.180992  1749.03 
  424.67 14 12 04.66  828.00   24.56   11.27   43.38    4.29    3.05    5.26  234.55    2.91     1751  120.383123   23.181073  1761.28 
  428.11 14 12 08.10  827.00   24.61   12.02   45.40    4.35    2.96    5.26  235.81    3.03     1762  120.383275   23.181173  1770.12 
  431.92 14 12 11.92  826.00   24.65   10.10   39.85    4.39    2.17    4.90  243.70    2.11     1773  120.383447   23.181258  1779.74 
  435.70 14 12 15.69  825.00   24.62   10.75   41.78    3.29    1.97    3.84  239.12    2.83     1783  120.383591   23.181334  1789.94 
  439.44 14 12 19.43  824.00   24.59   10.21   40.31    4.10    2.12    4.62  242.64    2.77     1793  120.383748   23.181404  1801.89 
  443.24 14 12 23.23  823.00   24.53    9.87   39.56    4.87    2.73    5.58  240.77    2.81     1804  120.383932   23.181495  1813.46 
  446.94 14 12 26.93  822.00   24.50    8.91   37.14    4.57    2.13    5.04  245.04    2.98     1814  120.384097   23.181569  1824.39 
  450.71 14 12 30.71  821.00   24.36   10.07   40.54    4.49    2.57    5.17  240.21    2.98     1824  120.384259   23.181654  1835.60 
  454.37 14 12 34.36  820.00   24.34    9.21   38.25    4.12    2.60    4.87  237.73    2.41     1834  120.384425   23.181747  1844.14 
  458.42 14 12 38.41  819.00   24.32    9.39   38.76    4.56    2.81    5.36  238.55    2.72     1845  120.384579   23.181838  1854.30 
  461.78 14 12 41.77  818.00   24.23    8.96   37.88    4.41    2.25    4.95  243.02    3.01     1855  120.384721   23.181906  1864.81 
  465.07 14 12 45.07  817.00   24.17    8.67   37.26    3.50    2.26    4.17  237.16    3.70     1865  120.384823   23.181982  1873.19 
  468.96 14 12 48.95  816.00   24.15    9.52   39.50    3.41    1.89    3.90  241.05    2.78     1876  120.384959   23.182059  1884.95 
  472.38 14 12 52.38  815.00   24.01    9.71   40.41    3.95    2.47    4.67  238.01    2.82     1885  120.385101   23.182138  1895.37 
  476.09 14 12 56.08  814.00   24.01    8.47   37.15    3.58    2.81    4.55  231.92    3.47     1896  120.385234   23.182233  1906.10 
  479.80 14 12 59.79  813.00   24.00    8.49   37.20    3.25    1.79    3.72  241.02    4.09     1907  120.385352   23.182308  1916.21 
  483.18 14 13 03.18  812.00   23.94    8.31   36.88    3.79    1.89    4.23  243.52    2.33     1917  120.385477   23.182364  1926.36 
  486.76 14 13 06.75  811.00   23.88    8.85   38.45    4.22    2.99    5.17  234.73    2.80     1927  120.385610   23.182453  1938.09 
  490.36 14 13 10.35  810.00   23.81    8.41   37.43    3.30    2.18    3.95  236.49    3.58     1938  120.385741   23.182544  1947.90 
