Data Type/Direction:                       StormTracker/Ascending
File Format/Version:                       EOL Sounding Format/1.1
Project Name/Platform:                     unknown/StormTracker
Launch Site:                               unknown
Launch Location (lon,lat,alt):             120.37642858807301, 23.186060705963488, 74.14185038339127
UTC Launch Time (y,m,d,h,m,s):             2021, 04, 02, 13:00:01
Sonde Id/Sonde Type:                       unknown/StormTracker/
Reference Launch Data Source/Time:         unknown/unknown
System Operator/Comments:                  SOUNDING IN EOL FORMAT/
Post Processing Comments:                  AIQC_process_v2.1_L2; Created on 10 Dec 2021 08:36 UTC  
/
  Time   -- UTC  --   Press    Temp   Dewpt    RH     Uwind   Vwind   Wspd     Dir     dZ    GeoPoAlt     Lon         Lat      GPSAlt 
   44.02 13 00 45.02  986.00   32.22   21.49   53.21    5.98   -4.62    7.56  307.89    5.71      237  120.377950   23.184509   241.34 
   45.56 13 00 46.55  985.00   32.11   21.52   53.61    4.41   -4.35    6.25  316.29    5.70      246  120.377982   23.184448   247.52 
   47.15 13 00 48.14  984.00   31.98   21.49   53.93    2.76   -7.26    7.76  339.42    5.79      255  120.378040   23.184363   255.63 
   48.74 13 00 49.74  983.00   31.87   21.49   54.25    0.97   -4.62    4.73  347.66    5.70      264  120.378040   23.184290   265.27 
   49.96 13 00 50.96  982.00   31.75   21.48   54.59    1.34   -6.17    6.31  347.80    7.76      273  120.378059   23.184232   275.21 
   51.51 13 00 52.51  981.00   31.63   21.45   54.85    0.94   -3.11    3.25  343.33    5.66      282  120.378100   23.184195   282.00 
   52.97 13 00 53.96  980.00   31.52   21.42   55.09   -2.09   -3.75    4.31   39.96    6.55      291  120.378100   23.184161   293.58 
   54.59 13 00 55.59  979.00   31.40   21.42   55.48    5.31   -8.12    9.76  327.42    5.61      300  120.378145   23.184053   305.44 
   56.83 13 00 57.83  978.00   31.28   21.40   55.80    5.13   -3.31    6.10  302.79    4.15      309  120.378290   23.183945   310.08 
   58.63 13 00 59.62  977.00   31.16   21.41   56.23   -1.05   -6.45    6.59   11.58    5.57      318  120.378304   23.183832   321.99 
   59.91 13 01 00.91  976.00   31.07   21.37   56.39    3.53   -0.74    4.11  251.84    7.25      327  120.378318   23.183792   335.51 
   61.49 13 01 02.48  975.00   30.96   21.38   56.75    2.99   -3.95    5.35  317.38    5.85      336  120.378375   23.183761   346.74 
   62.80 13 01 03.80  974.00   30.88   21.35   56.90    2.55   -2.69    3.88  311.65    6.97      345  120.378406   23.183724   356.77 
   64.64 13 01 05.64  973.00   30.79   21.36   57.23    0.35   -4.67    4.68  355.71    5.29      354  120.378433   23.183644   353.39 
   66.07 13 01 07.06  972.00   30.72   21.34   57.41   10.07   -4.23   11.23  294.93    6.42      363  120.378533   23.183596   361.43 
   67.47 13 01 08.46  971.00   30.64   21.30   57.55    0.49   -6.20    6.23  354.90    6.72      372  120.378575   23.183521   369.48 
   68.74 13 01 09.73  970.00   30.56   21.29   57.75    0.50   -4.33    4.36  353.48    7.03      381  120.378587   23.183463   379.74 
   69.80 13 01 10.80  969.00   30.50   21.30   57.96   -1.31   -4.70    4.95   85.57    8.65      390  120.378574   23.183410   395.45 
   70.92 13 01 11.91  968.00   30.54   21.31   57.91    5.04   -5.81    7.92  291.23    8.18      399  120.378607   23.183363   402.67 
   72.81 13 01 13.81  967.00   30.42   21.28   58.16    1.58   -7.65    7.84  342.80    6.49      408  120.378672   23.183291   414.58 
   74.43 13 01 15.42  966.00   30.34   21.26   58.39   -2.40   -3.81    4.70   29.96    5.62      418  120.378661   23.183197   429.71 
   75.74 13 01 16.73  965.00   30.25   21.23   58.57    1.53   -3.61    5.16  245.75    7.03      427  120.378657   23.183151   439.94 
   76.94 13 01 17.93  964.00   30.15   21.18   58.69   -2.50    0.31    3.07  114.03    7.64      436  120.378651   23.183131   453.88 
   77.97 13 01 18.96  963.00   30.11   21.19   58.89    5.05   -2.37    5.78  288.19    8.96      445  120.378708   23.183111   464.73 
   78.89 13 01 19.88  962.00   30.06   21.19   59.08    5.17   -7.27    9.01  323.23    9.85      454  120.378772   23.183057   472.84 
   79.85 13 01 20.85  961.00   30.01   21.17   59.19    2.56   -0.76    3.23  267.96    9.49      463  120.378814   23.183024   481.03 
   80.99 13 01 21.99  960.00   29.95   21.18   59.40   -2.76   -0.68    2.86   77.10    7.83      472  120.378820   23.183020   490.09 
   81.96 13 01 22.96  959.00   29.87   21.16   59.59    3.42   -5.18    6.35  316.20    9.39      481  120.378839   23.182982   497.56 
   82.98 13 01 23.98  958.00   29.82   21.14   59.70    7.89    2.23    8.29  254.77    9.00      491  120.378918   23.182970   506.54 
   84.31 13 01 25.31  957.00   29.77   21.10   59.73    7.93   -0.21    8.29  267.81    6.91      500  120.379031   23.182984   514.64 
   85.60 13 01 26.60  956.00   29.70   21.07   59.86    6.54   -5.04    8.62  311.65    7.08      509  120.379136   23.182940   521.88 
   87.00 13 01 28.00  955.00   29.60   21.04   60.10    0.98   -1.54    1.83  327.37    6.31      518  120.379180   23.182890   530.11 
   88.35 13 01 29.34  954.00   29.53   21.02   60.27    0.85   -4.04    4.15  346.85    7.00      527  120.379197   23.182850   537.82 
   89.42 13 01 30.42  953.00   29.45   21.01   60.48    3.02   -0.95    4.24  301.61    8.54      536  120.379231   23.182834   545.27 
   90.45 13 01 31.45  952.00   29.36   20.96   60.65    6.18    0.20    6.39  266.52    8.88      546  120.379292   23.182840   554.11 
   91.53 13 01 32.52  951.00   29.28   20.93   60.81    7.71   -3.27    8.47  291.74    8.51      555  120.379372   23.182819   562.74 
   92.53 13 01 33.53  950.00   29.22   20.93   61.01    6.20   -4.22    7.54  305.65    9.18      564  120.379442   23.182779   571.05 
   93.54 13 01 34.54  949.00   29.15   20.90   61.15    6.08   -1.14    6.75  284.38    9.09      573  120.379503   23.182760   580.39 
   94.68 13 01 35.68  948.00   29.07   20.87   61.34    4.73    0.15    4.76  270.62    8.06      582  120.379564   23.182760   590.70 
   95.80 13 01 36.79  947.00   28.99   20.91   61.72    3.80   -3.59    5.40  309.74    8.28      592  120.379612   23.182736   600.78 
   97.08 13 01 38.08  946.00   28.90   20.84   61.82   10.73   -0.78   10.78  274.38    6.90      601  120.379708   23.182708   610.75 
   98.43 13 01 39.42  945.00   28.81   20.83   62.09    7.70   -3.81    8.70  296.62    7.10      610  120.379830   23.182673   621.74 
   99.54 13 01 40.54  944.00   28.73   20.78   62.20    6.70   -0.90    7.75  275.42    8.26      619  120.379908   23.182650   630.77 
  100.78 13 01 41.77  943.00   28.65   20.77   62.43    1.72   -1.74    3.95  330.80    7.31      628  120.379963   23.182642   641.17 
  101.99 13 01 42.99  942.00   28.57   20.79   62.80    9.78   -7.50   12.33  307.64    7.67      638  120.380030   23.182590   652.09 
  103.23 13 01 44.22  941.00   28.48   20.72   62.87    5.64    3.69    6.73  237.04    7.42      647  120.380117   23.182592   661.62 
  104.99 13 01 45.99  940.00   28.39   20.72   63.20    3.38   -3.03    4.55  311.35    4.32      656  120.380170   23.182580   669.79 
  106.58 13 01 47.58  939.00   28.28   20.62   63.20    3.87   -2.50    4.69  302.79    5.23      665  120.380213   23.182550   679.53 
  109.08 13 01 50.07  938.00   28.13   20.50   63.32    5.55   -3.20    6.41  299.86    3.61      674  120.380324   23.182556   690.33 
  111.61 13 01 52.61  937.00   28.00   20.51   63.82    6.08   -1.94    6.40  287.65    3.22      683  120.380471   23.182504   698.99 
  114.27 13 01 55.26  936.00   27.86   20.51   64.35    6.14   -1.77    6.39  286.04    3.13      693  120.380646   23.182455   708.63 
  116.73 13 01 57.73  935.00   27.75   20.52   64.82    6.09   -1.43    6.26  282.90    4.38      702  120.380804   23.182413   718.10 
  119.27 13 02 00.27  934.00   27.62   20.51   65.23    7.49   -1.77    7.73  283.24    3.82      711  120.380972   23.182365   726.12 
  121.68 13 02 02.67  933.00   27.52   20.42   65.30    6.28   -1.78    6.74  284.83    3.67      720  120.381131   23.182303   734.80 
  123.88 13 02 04.88  932.00   27.39   20.35   65.49    5.79   -3.45    6.74  300.81    3.90      729  120.381273   23.182245   744.51 
  127.37 13 02 08.37  931.00   27.27   20.28   65.70    5.16   -2.23    5.63  293.39    2.71      738  120.381479   23.182166   754.67 
  130.30 13 02 11.30  930.00   27.16   20.27   66.03    4.95   -1.89    5.33  289.54    3.19      748  120.381632   23.182120   765.47 
  133.19 13 02 14.19  929.00   27.05   20.23   66.32    8.50   -1.69    8.67  281.19    2.80      757  120.381784   23.182098   775.69 
  136.51 13 02 17.50  928.00   26.97   20.21   66.55    6.13   -0.95    6.22  279.51    2.81      766  120.381961   23.182045   786.03 
  139.37 13 02 20.36  927.00   26.86   20.20   66.94    5.25   -1.47    5.45  285.63    2.92      775  120.382118   23.182006   793.95 
  142.26 13 02 23.26  926.00   26.73   20.20   67.43    6.86   -1.79    7.11  284.67    3.18      784  120.382286   23.181975   802.88 
  144.77 13 02 25.76  925.00   26.68   20.21   67.68    5.85   -0.93    5.95  280.42    3.53      794  120.382408   23.181940   811.85 
  147.43 13 02 28.42  924.00   26.58   20.19   68.00    5.47   -1.61    5.71  286.98    3.51      803  120.382566   23.181890   820.59 
  149.92 13 02 30.91  923.00   26.47   20.16   68.29    3.45   -2.01    4.00  299.61    3.56      812  120.382697   23.181842   830.17 
  152.27 13 02 33.27  922.00   26.39   20.13   68.53    8.12   -1.42    8.25  279.95    4.31      822  120.382839   23.181805   840.58 
  154.16 13 02 35.16  921.00   26.29   20.11   68.83    3.22   -5.76    6.61  330.56    5.59      831  120.382936   23.181754   849.76 
  156.41 13 02 37.41  920.00   26.18   20.10   69.24    6.76   -0.96    6.84  278.99    3.79      840  120.383065   23.181702   857.84 
  159.22 13 02 40.21  919.00   26.07   20.09   69.64    5.94   -2.57    6.48  293.00    3.65      849  120.383213   23.181634   867.63 
  161.21 13 02 42.20  918.00   25.97   20.08   70.02    6.57   -4.37    8.65  299.78    4.94      859  120.383343   23.181558   876.83 
  163.62 13 02 44.62  917.00   25.86   20.07   70.42    6.63   -2.16    7.35  287.19    6.13      868  120.383431   23.181526   888.95 
  166.27 13 02 47.27  916.00   25.74   20.05   70.83    4.53   -3.34    5.85  309.29    3.79      877  120.383514   23.181492   900.41 
  168.77 13 02 49.76  915.00   25.64   20.03   71.15    5.73   -1.74    6.00  286.22    3.87      886  120.383638   23.181462   909.69 
  170.91 13 02 51.90  914.00   25.54   19.90   71.02    2.15    0.79    2.29  249.94    4.22      896  120.383737   23.181469   919.26 
  172.75 13 02 53.75  913.00   25.47   19.75   70.62    4.50    0.72    4.64  260.19    5.39      905  120.383808   23.181468   926.40 
  174.55 13 02 55.54  912.00   25.41   19.47   69.70    5.39    1.10    5.51  257.43    5.76      914  120.383873   23.181485   935.13 
  176.46 13 02 57.46  911.00   25.33   19.59   70.53    2.76   -2.43    4.25  291.41    3.99      924  120.383949   23.181472   945.26 
  178.83 13 02 59.82  910.00   25.24   19.72   71.53    2.28   -1.44    2.71  305.40    4.35      933  120.384027   23.181385   955.24 
  180.60 13 03 01.59  909.00   25.12   19.75   72.14    0.69    1.24    1.42  209.56    4.93      942  120.384020   23.181396   964.24 
  183.68 13 03 04.67  908.00   24.96   19.79   73.04    1.98   -3.46    3.99  330.47    2.75      951  120.384034   23.181340   976.29 
  185.82 13 03 06.82  907.00   24.83   19.78   73.53    2.08   -2.22    3.08  316.76    4.25      961  120.384058   23.181300   984.55 
  188.01 13 03 09.01  906.00   24.71   19.59   73.20    3.25   -1.45    3.59  293.73    3.27      970  120.384060   23.181349   994.72 
  190.57 13 03 11.56  905.00   24.60   19.63   73.87   -3.68   -2.19    4.46   58.53    3.67      979  120.384029   23.181291  1003.30 
  195.46 13 03 16.45  904.00   24.40   19.68   74.99    0.35   -3.07    3.26  181.22    2.07      988  120.384150   23.181166  1012.89 
  198.54 13 03 19.54  903.00   24.27   19.65   75.41    1.77   -6.04    6.62  337.61    2.30      997  120.384201   23.181077  1022.25 
  201.72 13 03 22.72  902.00   24.16   19.62   75.77   -1.52   -4.88    5.13  111.95    3.61     1007  120.384223   23.180981  1029.20 
  204.80 13 03 25.79  901.00   24.08   19.56   75.88   -1.38   -6.05    6.21   12.72    2.87     1016  120.384172   23.180820  1040.38 
  208.07 13 03 29.06  900.00   23.99   19.59   76.41   -1.31   -5.00    5.45  186.22    4.11     1025  120.384103   23.180683  1049.87 
  211.19 13 03 32.19  899.00   23.90   19.61   76.94    0.58   -6.35    7.49   71.59    4.26     1035  120.384086   23.180590  1049.69 
  214.14 13 03 35.14  898.00   23.76   19.57   77.41   -2.46   -3.06    3.93   39.14    1.70     1044  120.384136   23.180519  1057.18 
  218.43 13 03 39.43  897.00   23.64   19.18   76.07   -3.50   -0.25    3.51   85.94    1.64     1053  120.384037   23.180460  1071.29 
  225.72 13 03 46.72  896.00   23.61   17.79   69.88   -2.00   -2.98    3.59   33.65    1.83     1063  120.383898   23.180291  1081.41 
  229.93 13 03 50.93  895.00   23.63   17.06   66.64   -1.71   -0.96    1.99   62.82    1.71     1073  120.383792   23.180220  1092.79 
  233.37 13 03 54.37  894.00   23.68   16.86   65.59   -1.40   -2.27    2.67   30.42    2.88     1083  120.383749   23.180153  1102.61 
  236.25 13 03 57.24  893.00   23.72   16.78   65.12   -0.97   -1.39    1.70   40.81    3.55     1092  120.383695   23.180095  1113.23 
  239.26 13 04 00.25  892.00   23.74   16.83   65.22   -0.84   -1.32    1.57   31.37    3.34     1102  120.383655   23.180065  1121.43 
  242.10 13 04 03.09  891.00   23.76   16.71   64.68   -1.53   -0.97    2.11   69.15    3.62     1112  120.383599   23.180026  1130.78 
  245.12 13 04 06.12  890.00   23.79   16.59   64.09   -3.34   -2.28    4.05   55.20    3.83     1122  120.383519   23.179949  1141.95 
  248.60 13 04 09.59  889.00   23.80   16.51   63.72   -4.12   -1.41    4.39   68.96    3.03     1132  120.383452   23.179908  1151.70 
  252.15 13 04 13.15  888.00   23.86   16.54   63.63   -3.93   -1.66    4.28   67.30    2.73     1142  120.383344   23.179845  1163.45 
  255.47 13 04 16.46  887.00   23.83   16.60   63.95   -2.27    0.16    2.39   79.22    2.52     1151  120.383246   23.179790  1173.33 
  259.07 13 04 20.07  886.00   23.87   16.65   64.01   -4.04   -0.48    4.07   83.36    2.72     1161  120.383129   23.179790  1183.97 
  262.27 13 04 23.27  885.00   23.85   16.78   64.58   -2.78   -0.22    2.79   83.99    3.19     1171  120.383037   23.179790  1194.77 
  265.29 13 04 26.28  884.00   23.82   16.87   65.10   -5.05    0.51    5.07   95.87    2.81     1181  120.382929   23.179800  1204.83 
  268.61 13 04 29.61  883.00   23.80   16.81   64.94   -2.57   -0.08    2.57   89.93    3.03     1191  120.382804   23.179820  1216.76 
  271.77 13 04 32.76  882.00   23.78   16.59   64.12   -4.60   -0.64    4.71   82.18    3.52     1200  120.382732   23.179822  1227.52 
  274.79 13 04 35.79  881.00   23.73   16.39   63.48   -3.56   -0.01    3.57   90.34    3.82     1210  120.382676   23.179848  1234.11 
  278.11 13 04 39.11  880.00   23.71   16.47   63.90   -1.62    1.58    2.26  134.24    3.14     1220  120.382608   23.179891  1241.13 
  281.36 13 04 42.36  879.00   23.68   15.77   61.24   -1.49    1.57    2.39  141.19    2.77     1229  120.382566   23.179954  1250.02 
  284.63 13 04 45.63  878.00   23.66   15.39   59.81   -1.40    1.17    1.83  127.84    2.86     1239  120.382520   23.180003  1260.60 
  287.71 13 04 48.71  877.00   23.66   15.08   58.64    0.14    2.56    2.75  171.32    3.20     1249  120.382490   23.180054  1270.88 
  290.86 13 04 51.85  876.00   23.68   14.59   56.76   -0.05    2.70    2.73  177.99    3.46     1259  120.382460   23.180079  1280.41 
  293.65 13 04 54.65  875.00   23.68   14.06   54.81   -1.03    1.33    1.68  141.46    3.78     1269  120.382433   23.180120  1291.32 
  296.38 13 04 57.38  874.00   23.72   13.87   54.02   -2.81    1.97    3.45  124.59    3.73     1279  120.382379   23.180164  1301.76 
  299.42 13 05 00.41  873.00   23.74   13.67   53.26   -2.08    2.51    3.28  141.54    3.24     1289  120.382326   23.180188  1313.44 
  302.18 13 05 03.18  872.00   23.78   13.61   52.94   -1.80    2.01    2.72  138.96    4.01     1299  120.382278   23.180232  1323.08 
  305.29 13 05 06.29  871.00   23.81   13.74   53.27   -2.34    2.31    3.31  135.08    3.44     1309  120.382231   23.180286  1335.27 
  308.27 13 05 09.26  870.00   23.85   13.61   52.72   -1.48    1.24    1.95  127.35    3.35     1320  120.382185   23.180313  1344.27 
  311.36 13 05 12.36  869.00   23.86   13.23   51.39   -2.21    1.11    2.48  117.53    3.43     1330  120.382126   23.180354  1354.92 
  314.68 13 05 15.67  868.00   23.90   12.88   50.10   -1.99    2.01    2.83  135.74    3.42     1340  120.382063   23.180424  1365.12 
  317.84 13 05 18.83  867.00   23.93   12.64   49.25   -2.80    2.04    3.49  127.09    4.51     1350  120.382002   23.180481  1375.04 
  321.13 13 05 22.13  866.00   23.97   12.11   47.44   -1.95    3.98    4.44  154.01    3.36     1360  120.381956   23.180564  1383.96 
  324.43 13 05 25.43  865.00   24.06   10.59   42.67   -0.99    3.69    3.83  164.96    4.01     1371  120.381913   23.180661  1394.27 
  327.73 13 05 28.72  864.00   24.16   10.02   40.81   -1.28    3.63    3.85  160.45    3.01     1381  120.381873   23.180759  1405.09 
  330.79 13 05 31.79  863.00   24.25    9.77   39.94   -0.56    2.79    2.85  168.61    3.04     1392  120.381860   23.180846  1413.75 
  334.11 13 05 35.11  862.00   24.35    9.69   39.49   -0.48    3.01    3.07  169.92    3.33     1402  120.381831   23.180933  1424.28 
  337.44 13 05 38.43  861.00   24.42    9.63   39.16    0.39    2.56    2.60  189.64    3.25     1412  120.381844   23.181029  1432.42 
  340.68 13 05 41.67  860.00   24.50    9.64   39.00   -0.35    4.37    4.38  174.40    4.53     1423  120.381840   23.181104  1443.01 
  344.47 13 05 45.46  859.00   24.59    9.60   38.70    0.19    1.97    1.99  183.60    2.73     1434  120.381835   23.181189  1453.90 
  347.71 13 05 48.71  858.00   24.63    9.57   38.50   -0.49    2.95    3.00  170.54    3.83     1444  120.381833   23.181264  1463.82 
  350.95 13 05 51.94  857.00   24.63    9.53   38.40    0.28    1.79    1.82  188.37    3.13     1454  120.381830   23.181338  1474.60 
  353.64 13 05 54.64  856.00   24.65    9.54   38.40    0.21    3.66    3.68  184.17    3.31     1464  120.381826   23.181409  1486.87 
  356.55 13 05 57.55  855.00   24.66    9.51   38.30   -0.53    3.45    3.66  172.34    3.48     1474  120.381806   23.181491  1497.95 
  359.43 13 06 00.42  854.00   24.67    9.52   38.30   -2.53    3.91    4.66  147.21    3.29     1485  120.381796   23.181563  1508.36 
  362.65 13 06 03.65  853.00   24.68    9.53   38.30   -1.18    4.88    5.05  165.24    3.10     1495  120.381773   23.181663  1518.94 
  366.48 13 06 07.48  852.00   24.67    9.52   38.30   -0.64    4.83    4.91  173.29    2.81     1505  120.381745   23.181779  1527.68 
  370.13 13 06 11.12  851.00   24.67    9.44   38.09   -0.77    3.93    4.02  168.09    2.88     1515  120.381720   23.181895  1538.36 
  373.38 13 06 14.38  850.00   24.63    9.35   37.96    0.28    3.73    3.75  183.79    3.12     1525  120.381714   23.182001  1549.30 
  376.94 13 06 17.94  849.00   24.60    9.30   37.90   -0.27    2.75    2.76  174.37    2.81     1536  120.381711   23.182118  1558.77 
  380.25 13 06 21.24  848.00   24.56    9.30   38.00    0.41    3.55    3.61  186.77    3.04     1546  120.381742   23.182217  1567.53 
  383.53 13 06 24.53  847.00   24.51    9.22   37.90    0.70    3.33    3.41  191.52    3.13     1556  120.381770   23.182316  1576.92 
  386.71 13 06 27.70  846.00   24.48    9.20   37.93    0.76    4.91    5.00  188.27    3.37     1566  120.381787   23.182438  1586.57 
  390.17 13 06 31.16  845.00   24.42    9.19   38.00    1.28    4.38    4.64  195.69    2.80     1576  120.381830   23.182557  1597.32 
  393.65 13 06 34.65  844.00   24.37    9.14   38.00    0.25    3.60    3.61  183.69    2.55     1586  120.381847   23.182680  1608.67 
  396.89 13 06 37.88  843.00   24.33    9.14   38.10   -0.01    4.52    4.52  179.90    3.20     1596  120.381861   23.182775  1618.87 
  400.47 13 06 41.47  842.00   24.29    9.14   38.20    0.93    3.86    4.12  196.22    2.86     1606  120.381899   23.182899  1629.48 
  404.30 13 06 45.29  841.00   24.23    9.10   38.23    1.04    4.39    4.55  194.61    2.45     1616  120.381933   23.183015  1638.97 
  407.82 13 06 48.82  840.00   24.16    9.06   38.30    1.34    5.09    5.28  195.85    2.70     1626  120.381978   23.183143  1648.08 
  411.02 13 06 52.01  839.00   24.11    9.10   38.50    2.21    5.24    5.69  202.88    2.82     1636  120.382020   23.183250  1656.69 
  414.31 13 06 55.31  838.00   24.05    9.14   38.73    1.70    4.46    4.77  200.55    3.10     1646  120.382073   23.183359  1666.52 
  417.76 13 06 58.76  837.00   23.96    9.15   38.98    1.21    2.06    2.39  210.63    2.82     1656  120.382138   23.183473  1675.39 
  421.15 13 07 02.14  836.00   23.91    9.23   39.30    1.58    3.20    3.57  206.07    3.02     1666  120.382183   23.183566  1687.16 
  424.56 13 07 05.55  835.00   23.83    9.23   39.50    1.60    3.71    4.04  203.36    2.76     1676  120.382236   23.183667  1697.20 
  428.01 13 07 09.01  834.00   23.79    9.27   39.70    1.27    3.29    3.53  201.12    3.63     1686  120.382300   23.183790  1706.06 
  431.20 13 07 12.19  833.00   23.72    9.29   39.92    2.52    3.61    4.41  215.18    3.19     1696  120.382354   23.183888  1717.52 
  434.47 13 07 15.46  832.00   23.65    9.48   40.59    3.62    3.22    4.89  230.37    3.04     1707  120.382424   23.183984  1729.37 
  437.60 13 07 18.59  831.00   23.60    9.58   41.00    2.39    4.32    4.96  211.64    3.36     1717  120.382492   23.184074  1739.98 
  441.00 13 07 22.00  830.00   23.54    9.63   41.30    2.84    4.21    5.07  214.04    3.15     1727  120.382570   23.184180  1751.98 
  444.22 13 07 25.21  829.00   23.45    9.64   41.54    2.62    3.47    4.35  217.05    3.21     1737  120.382634   23.184284  1762.72 
  447.48 13 07 28.48  828.00   23.35    9.66   41.85    2.01    3.14    3.73  212.60    3.03     1747  120.382700   23.184374  1773.94 
  450.71 13 07 31.71  827.00   23.27    9.65   42.04    1.95    2.73    3.36  216.01    4.23     1757  120.382784   23.184469  1783.76 
  454.06 13 07 35.05  826.00   23.16    9.54   42.00    2.50    4.69    5.32  208.17    2.89     1767  120.382862   23.184562  1795.81 
  457.29 13 07 38.29  825.00   23.08    9.47   42.00    3.23    3.88    5.07  220.18    3.17     1777  120.382949   23.184659  1807.18 
  460.44 13 07 41.44  824.00   23.03    9.43   42.02    3.14    3.54    4.73  221.62    4.12     1787  120.383041   23.184751  1818.12 
  463.83 13 07 44.83  823.00   22.95    9.41   42.16    2.64    3.00    4.00  221.30   12.74     1797  120.383129   23.184839  1828.76 
  467.23 13 07 48.23  822.00   22.87    9.40   42.31    2.20    2.51    3.33  221.15   21.24     1807  120.383217   23.184927  1839.33 
  470.77 13 07 51.77  821.00   22.79    9.38   42.50    2.46    2.53    3.55  223.40   28.11     1817  120.383320   23.185028  1848.78 
  474.31 13 07 55.30  820.00   22.71    9.37   42.68    2.72    2.55    3.76  225.65   34.97     1827  120.383423   23.185130  1858.24 
  477.85 13 07 58.84  819.00   22.62    9.36   42.87    2.98    2.58    3.97  227.90   41.84     1837  120.383526   23.185231  1867.69 
  481.39 13 08 02.38  818.00   22.54    9.35   43.05    3.25    2.60    4.19  230.16   48.70     1847  120.383629   23.185333  1877.15 
  484.92 13 08 05.92  817.00   22.45    9.33   43.24    3.51    2.62    4.40  232.41   55.56     1857  120.383732   23.185434  1886.60 
  488.46 13 08 09.46  816.00   22.37    9.32   43.42    3.77    2.65    4.61  234.66   62.43     1867  120.383835   23.185536  1896.06 
  491.98 13 08 12.98  815.00   22.29    9.28   43.50    3.21    3.54    4.71  222.09  -58.46     1877  120.383939   23.185659  1906.87 
