Data Type/Direction:                       StormTracker/Ascending
File Format/Version:                       EOL Sounding Format/1.1
Project Name/Platform:                     unknown/StormTracker
Launch Site:                               unknown
Launch Location (lon,lat,alt):             120.37645, 23.18597, 74.79827819152216
UTC Launch Time (y,m,d,h,m,s):             2021, 04, 02, 08:00:00
Sonde Id/Sonde Type:                       unknown/StormTracker/
Reference Launch Data Source/Time:         unknown/unknown
System Operator/Comments:                  SOUNDING IN EOL FORMAT/
Post Processing Comments:                  AIQC_process_v2.1_L2; Created on 10 Dec 2021 08:44 UTC  
/
  Time   -- UTC  --   Press    Temp   Dewpt    RH     Uwind   Vwind   Wspd     Dir     dZ    GeoPoAlt     Lon         Lat      GPSAlt 
  520.78 08 08 40.77  815.00   20.73    8.68   45.98    1.15    3.70    3.88  197.27    3.91     1897  120.380566   23.178093  1919.15 
  523.58 08 08 43.57  814.00   20.66    8.66   46.10    1.23    1.82    2.20  214.05    4.42     1907  120.380602   23.178162  1928.48 
  525.71 08 08 45.71  813.00   20.59    8.65   46.27    0.41    0.54    0.68  217.14    4.23     1917  120.380620   23.178180  1938.84 
  529.05 08 08 49.04  812.00   20.51    8.68   46.60    1.71    3.99    4.35  203.24    3.01     1927  120.380651   23.178232  1952.15 
  532.63 08 08 52.63  811.00   20.42    8.67   46.80    2.91    3.83    4.82  217.34    2.88     1937  120.380745   23.178369  1964.32 
  535.68 08 08 55.67  810.00   20.36    8.66   46.97    2.51    1.60    2.98  237.48    3.67     1947  120.380840   23.178417  1974.12 
  538.65 08 08 58.64  809.00   20.29    8.61   47.00    2.64    2.73    3.80  224.08    3.53     1957  120.380909   23.178489  1984.18 
  542.16 08 09 02.15  808.00   20.22    8.42   46.63    3.52    2.70    4.44  232.56    4.54     1968  120.381011   23.178553  1996.76 
  545.53 08 09 05.53  807.00   20.15    8.13   45.89    3.74    2.86    4.71  232.60    2.90     1978  120.381141   23.178641  2007.06 
  549.38 08 09 09.38  806.00   20.10    7.94   45.46    2.84    1.76    3.34  238.14    2.71     1988  120.381271   23.178714  2017.53 
  553.03 08 09 13.02  805.00   20.02    7.79   45.20    3.05    2.62    4.03  229.31    3.09     1998  120.381381   23.178781  2028.56 
  556.29 08 09 16.28  804.00   19.94    7.68   45.10    2.73    2.56    3.75  226.87    2.87     2008  120.381469   23.178849  2039.02 
  559.69 08 09 19.69  803.00   19.84    7.62   45.17    3.02    2.86    4.16  226.65    3.05     2018  120.381568   23.178941  2047.92 
  563.47 08 09 23.46  802.00   19.79    7.57   45.20    3.57    2.55    4.39  234.60    3.02     2029  120.381699   23.179029  2060.25 
  566.84 08 09 26.83  801.00   19.72    7.52   45.20    3.87    2.32    4.52  239.06    2.81     2039  120.381823   23.179097  2072.24 
  570.41 08 09 30.40  800.00   19.64    7.44   45.20    3.40    2.79    4.40  230.65    2.95     2049  120.381942   23.179172  2084.14 
  573.92 08 09 33.92  799.00   19.55    7.36   45.20    3.18    2.49    4.04  231.88    3.14     2059  120.382048   23.179258  2094.26 
  577.20 08 09 37.20  798.00   19.48    7.30   45.20    3.13    2.95    4.31  226.45    2.70     2069  120.382138   23.179346  2102.48 
  580.83 08 09 40.83  797.00   19.43    7.22   45.10    4.29    3.40    5.48  231.62    3.07     2080  120.382283   23.179453  2111.00 
  584.15 08 09 44.14  796.00   19.37    7.12   44.99    3.95    2.99    4.96  232.84    2.58     2090  120.382417   23.179564  2120.58 
  587.65 08 09 47.65  795.00   19.32    7.05   44.90    4.61    2.81    5.40  238.66    3.51     2101  120.382573   23.179643  2130.61 
  591.46 08 09 51.46  794.00   19.23    6.94   44.80    3.95    2.56    4.71  237.00    2.55     2111  120.382729   23.179729  2143.00 
  594.63 08 09 54.63  793.00   19.14    6.84   44.74    4.91    2.83    5.67  240.06    3.16     2121  120.382862   23.179809  2153.85 
  597.81 08 09 57.80  792.00   19.07    6.76   44.70    4.00    2.65    4.80  236.46    3.25     2131  120.382992   23.179884  2164.97 
  601.32 08 10 01.32  791.00   19.00    6.65   44.57    4.23    2.55    4.94  238.79    2.32     2141  120.383140   23.179970  2178.52 
  604.69 08 10 04.68  790.00   18.91    6.55   44.50    3.87    3.34    5.12  229.21    3.34     2152  120.383257   23.180061  2192.24 
  608.05 08 10 08.04  789.00   18.84    6.49   44.50    3.77    3.88    5.41  224.16    3.21     2162  120.383382   23.180161  2204.38 
  611.67 08 10 11.67  788.00   18.77    6.45   44.60    4.89    2.81    5.64  240.04    2.81     2172  120.383540   23.180253  2214.19 
  615.17 08 10 15.16  787.00   18.71    6.40   44.60    5.74    2.97    6.47  242.69    3.40     2183  120.383728   23.180333  2222.99 
  618.60 08 10 18.60  786.00   18.64    6.34   44.60    5.24    2.78    5.93  241.97    2.84     2193  120.383916   23.180408  2233.29 
  621.89 08 10 21.89  785.00   18.57    6.28   44.60    5.02    2.68    5.69  241.94    3.46     2203  120.384066   23.180487  2241.54 
  625.46 08 10 25.45  784.00   18.47    6.19   44.60    5.38    2.72    6.04  243.08    2.72     2214  120.384247   23.180574  2252.69 
  628.80 08 10 28.79  783.00   18.39    6.11   44.60    5.15    3.03    5.98  239.64    3.14     2224  120.384422   23.180664  2261.53 
  632.42 08 10 32.41  782.00   18.31    6.04   44.60    5.42    2.23    5.86  247.48    2.98     2234  120.384615   23.180744  2272.32 
  635.75 08 10 35.75  781.00   18.20    5.92   44.56    5.03    2.14    5.47  246.89    3.41     2244  120.384798   23.180809  2282.77 
  639.19 08 10 39.18  780.00   18.14    5.82   44.40    4.74    2.04    5.16  246.62    3.10     2255  120.384959   23.180874  2293.60 
  642.86 08 10 42.86  779.00   18.05    5.74   44.40    5.12    1.96    5.49  249.18    4.04     2265  120.385133   23.180937  2307.04 
  646.12 08 10 46.12  778.00   17.98    5.68   44.41    5.30    2.63    5.92  243.56    3.05     2275  120.385297   23.181014  2318.07 
  649.55 08 10 49.54  777.00   17.90    5.64   44.50    5.72    2.48    6.23  246.48    3.21     2286  120.385487   23.181096  2330.62 
  653.34 08 10 53.33  776.00   17.83    5.61   44.63    5.69    2.44    6.20  246.78    2.58     2296  120.385690   23.181177  2341.72 
  656.69 08 10 56.69  775.00   17.74    5.59   44.80    5.01    2.60    5.65  242.68    3.27     2306  120.385872   23.181244  2351.81 
  660.22 08 11 00.21  774.00   17.66    5.57   45.00    5.80    2.43    6.31  247.29    2.84     2317  120.386053   23.181332  2361.70 
  664.00 08 11 03.99  773.00   17.58    5.54   45.10    6.85    2.18    7.19  252.36    2.17     2327  120.386280   23.181400  2373.19 
  667.54 08 11 07.53  772.00   17.52    5.51   45.20    6.34    2.68    6.88  247.03    3.32     2338  120.386507   23.181486  2383.34 
  671.12 08 11 11.12  771.00   17.43    5.49   45.40    6.31    2.15    6.67  251.21    2.58     2348  120.386707   23.181552  2393.39 
  674.28 08 11 14.28  770.00   17.36    5.44   45.43    6.35    2.27    6.74  250.27    3.40     2359  120.386907   23.181626  2403.02 
  677.63 08 11 17.62  769.00   17.26    5.40   45.56    6.30    2.41    6.75  249.09    2.91     2369  120.387098   23.181686  2411.60 
  680.91 08 11 20.90  768.00   17.16    5.35   45.70    6.17    1.85    6.44  253.32    3.19     2379  120.387305   23.181749  2421.40 
  684.30 08 11 24.29  767.00   17.09    5.30   45.77    5.25    1.90    5.59  249.96    2.52     2390  120.387485   23.181813  2434.22 
  687.79 08 11 27.78  766.00   17.01    5.15   45.52    4.29    1.19    4.45  254.61    3.26     2400  120.387652   23.181850  2446.69 
  691.21 08 11 31.21  765.00   16.96    4.83   44.66    5.82    1.57    6.03  254.86    3.10     2411  120.387821   23.181894  2459.30 
  694.27 08 11 34.26  764.00   16.87    4.53   44.00    5.44    2.49    5.98  245.43    3.73     2421  120.387993   23.181955  2470.54 
  697.64 08 11 37.63  763.00   16.80    4.50   44.06    3.83    1.84    4.25  244.41    3.17     2432  120.388145   23.182026  2482.63 
  700.88 08 11 40.88  762.00   16.73    4.60   44.58    5.16    1.47    5.36  254.10    4.05     2442  120.388294   23.182069  2493.72 
  704.50 08 11 44.50  761.00   16.64    4.60   44.85    5.35    1.59    5.58  253.47    2.99     2453  120.388470   23.182125  2504.84 
  707.84 08 11 47.84  760.00   16.53    4.53   44.92    5.39    1.61    5.63  253.33    3.32     2463  120.388642   23.182168  2514.28 
  711.45 08 11 51.45  759.00   16.41    4.36   44.75    5.39    1.78    5.68  251.75    2.58     2473  120.388843   23.182229  2524.62 
  714.88 08 11 54.87  758.00   16.35    4.12   44.18    4.01    1.65    4.34  247.40    6.41     2484  120.389001   23.182283  2533.87 
  718.70 08 11 58.70  757.00   16.29    3.77   43.26    4.21    2.00    4.67  244.52    2.91     2494  120.389145   23.182357  2545.82 
  721.99 08 12 01.99  756.00   16.22    3.49   42.60    4.92    2.52    5.53  242.87    2.94     2505  120.389280   23.182420  2557.60 
  725.37 08 12 05.36  755.00   16.17    3.34   42.30    4.70    1.11    4.84  256.80    3.31     2516  120.389435   23.182460  2570.82 
  729.04 08 12 09.04  754.00   16.09    3.20   42.10    4.51    1.19    4.67  255.21    1.86     2526  120.389593   23.182480  2583.98 
  732.07 08 12 12.07  753.00   16.05    2.92   41.38    4.94    1.38    5.13  254.33    6.84     2537  120.389746   23.182513  2594.39 
  735.96 08 12 15.95  752.00   15.98    2.29   39.73    3.72    1.39    3.97  249.55    5.40     2548  120.389927   23.182591  2609.05 
  739.31 08 12 19.30  751.00   15.92    1.89   38.77    3.60    1.42    3.87  248.52   14.83     2559  120.390023   23.182629  2618.82 
  742.72 08 12 22.72  750.00   15.86    1.47   37.78    3.48    1.43    3.76  247.69    8.27     2569  120.390122   23.182674  2629.42 
  746.24 08 12 26.24  749.00   15.81    1.09   36.90    2.36    1.10    2.62  244.99    9.09     2580  120.390229   23.182701  2643.20 
  749.80 08 12 29.80  748.00   15.77    0.61   35.74    2.20    1.43    2.65  237.23   17.26     2591  120.390340   23.182732  2652.21 
  753.58 08 12 33.58  747.00   15.74    0.16   34.64    1.85    1.54    2.41  230.27   11.51     2602  120.390446   23.182766  2661.70 
  757.26 08 12 37.25  746.00   15.68   -0.26   33.72    2.73    1.03    2.92  249.22    3.03     2613  120.390525   23.182793  2671.19 
  760.61 08 12 40.61  745.00   15.65   -0.73   32.65    2.18    1.20    2.50  241.07    3.69     2624  120.390602   23.182832  2681.39 
  764.00 08 12 44.00  744.00   15.60   -1.13   31.80    1.82    1.26    2.22  235.20    3.31     2635  120.390660   23.182880  2691.48 
  767.42 08 12 47.42  743.00   15.55   -1.51   31.03    1.40    0.97    1.70  235.20    3.16     2646  120.390718   23.182914  2702.91 
  771.28 08 12 51.28  742.00   15.51   -2.19   29.60    1.74    0.75    1.90  246.61    3.04     2657  120.390761   23.182951  2713.95 
  774.68 08 12 54.67  741.00   15.46   -2.74   28.50    1.84    1.03    2.11  240.74    2.84     2668  120.390804   23.182984  2724.06 
  778.05 08 12 58.04  740.00   15.41   -3.13   27.79    1.18    2.18    2.48  208.28    2.75     2679  120.390840   23.183041  2736.05 
  781.93 08 13 01.93  739.00   15.36   -3.45   27.21    0.59    1.31    1.43  204.10    2.29     2690  120.390869   23.183099  2747.26 
  785.44 08 13 05.43  738.00   15.32   -3.76   26.66    0.68    1.43    1.58  205.10    3.06     2701  120.390904   23.183114  2757.73 
  789.00 08 13 09.00  737.00   15.25   -4.00   26.30    0.86    2.53    2.68  198.86    2.90     2712  120.390930   23.183180  2768.81 
  792.43 08 13 12.42  736.00   15.21   -4.31   25.76    0.45    2.73    2.78  189.24    3.23     2723  120.390950   23.183259  2779.79 
  796.35 08 13 16.34  735.00   15.15   -4.67   25.17   -0.00    2.31    2.31  179.95    2.82     2734  120.390960   23.183343  2792.37 
  800.19 08 13 20.18  734.00   15.10   -5.04   24.56    0.18    1.82    1.83  185.53    3.08     2745  120.390980   23.183402  2804.86 
  804.11 08 13 24.10  733.00   15.05   -5.45   23.89    0.80    2.43    2.56  198.20    3.12     2756  120.391001   23.183462  2818.04 
  808.25 08 13 28.24  732.00   15.01   -5.84   23.25    0.40    3.69    3.71  186.27    2.82     2767  120.391020   23.183580  2828.84 
  812.39 08 13 32.38  731.00   14.98   -6.22   22.62    0.33    3.15    3.17  186.01    2.99     2778  120.391034   23.183718  2839.98 
  816.25 08 13 36.25  730.00   14.88   -6.61   22.10    1.01    2.41    2.61  202.27    2.43     2789  120.391065   23.183803  2849.51 
  819.91 08 13 39.90  729.00   14.83   -6.59   22.21    1.58    3.91    4.22  202.19    2.23     2800  120.391119   23.183896  2860.50 
  823.44 08 13 43.44  728.00   14.76   -6.98   21.66    1.10    3.14    3.33  199.64    2.81     2811  120.391154   23.183999  2872.05 
  827.15 08 13 47.15  727.00   14.67   -7.42   21.05    1.28    3.46    3.69  200.33    1.86     2821  120.391202   23.184095  2886.22 
  830.85 08 13 50.85  726.00   14.61   -8.04   20.13    0.35    4.18    4.20  184.76    2.63     2832  120.391220   23.184224  2897.17 
  834.89 08 13 54.88  725.00   14.56   -8.08   20.13    3.16    3.46    4.69  222.28    2.62     2843  120.391315   23.184338  2909.43 
  838.60 08 13 58.60  724.00   14.52   -9.60   17.94    2.71    3.65    4.54  216.60    3.01     2855  120.391408   23.184468  2918.94 
  842.72 08 14 02.72  723.00   14.48  -10.91   16.21    2.62    2.95    3.95  221.60    2.83     2866  120.391532   23.184602  2931.37 
  846.69 08 14 06.69  722.00   14.43  -12.41   14.42    3.01    3.29    4.46  222.38    3.26     2877  120.391641   23.184711  2943.58 
  850.25 08 14 10.25  721.00   14.37  -13.29   13.49    3.60    3.30    4.89  227.52    5.00     2888  120.391758   23.184808  2955.77 
  854.05 08 14 14.05  720.00   14.34  -14.37   12.37    3.94    4.20    5.76  223.19    3.48     2900  120.391892   23.184932  2968.68 
  858.26 08 14 18.25  719.00   14.31  -16.47   10.42    3.76    3.93    5.44  223.55    2.28     2911  120.392033   23.185088  2980.28 
  862.04 08 14 22.03  718.00   14.29  -17.72    9.39    4.58    3.89    6.01  229.63    2.99     2922  120.392212   23.185221  2990.55 
  865.74 08 14 25.74  717.00   14.25  -18.49    8.83    4.07    3.85    5.60  226.52    3.04     2934  120.392362   23.185340  3002.52 
  869.76 08 14 29.75  716.00   14.22  -19.06    8.42    4.51    3.46    5.69  232.46    2.62     2945  120.392548   23.185453  3012.52 
  873.80 08 14 33.80  715.00   14.19  -19.66    8.02    4.87    4.20    6.43  229.19    3.08     2957  120.392718   23.185612  3023.42 
  877.89 08 14 37.89  714.00   14.16  -20.14    7.71    3.96    3.81    5.50  226.19    3.20     2968  120.392886   23.185775  3035.47 
  881.74 08 14 41.74  713.00   14.10  -20.20    7.70    5.24    2.73    5.92  242.37    2.40     2979  120.393075   23.185865  3047.31 
  885.55 08 14 45.55  712.00   14.08  -20.21    7.70    5.50    2.56    6.07  244.99    3.27     2991  120.393278   23.185957  3057.50 
  889.49 08 14 49.48  711.00   14.06  -19.75    8.02    4.73    2.39    5.31  243.20    3.84     3002  120.393477   23.186057  3069.51 
  893.82 08 14 53.81  710.00   14.02  -19.76    8.04    5.58    1.90    5.89  251.23    2.44     3014  120.393709   23.186128  3083.19 
  897.58 08 14 57.57  709.00   13.99  -20.37    7.64    5.18    1.79    5.48  250.97    3.15     3025  120.393909   23.186196  3094.12 
  901.65 08 15 01.65  708.00   13.95  -20.87    7.33    4.77    1.66    5.05  250.89    2.57     3037  120.394106   23.186263  3107.01 
  905.77 08 15 05.76  707.00   13.92  -21.82    6.77    4.28    1.79    4.63  247.34    3.89     3048  120.394271   23.186308  3119.38 
  909.65 08 15 09.64  706.00   13.86  -23.17    6.04    5.24    1.76    5.53  251.44    2.65     3060  120.394466   23.186373  3129.45 
  913.94 08 15 13.94  705.00   13.82  -24.22    5.51    4.80    0.70    4.85  261.72    2.75     3071  120.394667   23.186410  3140.47 
  917.58 08 15 17.57  704.00   13.81  -24.99    5.14    4.47    0.44    4.50  264.35    3.38     3083  120.394833   23.186436  3149.99 
  921.65 08 15 21.65  703.00   13.77  -25.70    4.83    3.84    0.45    3.87  263.35    2.79     3094  120.394996   23.186467  3161.07 
  926.26 08 15 26.26  702.00   13.76  -26.32    4.57    5.11    0.24    5.11  267.34    2.15     3106  120.395193   23.186463  3175.17 
  930.34 08 15 30.34  701.00   13.72  -26.77    4.40    4.92    0.34    4.93  266.07    2.65     3118  120.395404   23.186470  3187.15 
  934.51 08 15 34.51  700.00   13.69  -26.79    4.40    3.06    0.36    3.08  263.17    2.38     3130  120.395565   23.186490  3200.15 
  938.72 08 15 38.72  699.00   13.66  -26.99    4.33    3.70    0.64    3.75  260.27    3.37     3141  120.395696   23.186500  3213.14 
  942.92 08 15 42.91  698.00   13.59  -27.11    4.30    4.35    0.18    4.36  267.62    2.66     3153  120.395887   23.186500  3225.10 
  946.67 08 15 46.66  697.00   13.54  -27.15    4.30    3.27    0.03    3.27  269.50    3.90     3164  120.396027   23.186500  3236.56 
  951.14 08 15 51.13  696.00   13.51  -27.17    4.30    3.77    0.15    3.78  267.52    7.30     3176  120.396168   23.186517  3247.69 
  955.47 08 15 55.47  695.00   13.44  -27.22    4.30    3.56    0.51    3.60  261.73    3.12     3187  120.396324   23.186540  3258.91 
  959.74 08 15 59.74  694.00   13.41  -27.43    4.23    2.27    0.79    2.41  250.82    2.75     3199  120.396405   23.186595  3265.88 
  964.40 08 16 04.39  693.00   13.38  -27.52    4.20    3.54    0.78    3.62  257.77    3.05     3210  120.396542   23.186614  3280.92 
  969.15 08 16 09.14  692.00   13.33  -27.82    4.10    2.95    1.99    3.57  235.93    1.95     3222  120.396704   23.186681  3293.40 
  973.35 08 16 13.34  691.00   13.29  -28.21    3.97    2.40    1.24    2.71  242.22    2.90     3234  120.396810   23.186730  3304.71 
  977.64 08 16 17.63  690.00   13.21  -28.90    3.74    3.08    1.13    3.28  249.86    2.68     3245  120.396919   23.186756  3317.39 
  981.94 08 16 21.94  689.00   13.14  -29.64    3.50    3.25    1.09    3.44  251.35    4.23     3256  120.397063   23.186795  3327.01 
  986.42 08 16 26.42  688.00   13.07  -30.00    3.40    2.73    1.09    2.94  248.03    4.61     3268  120.397196   23.186834  3343.03 
  990.96 08 16 30.96  687.00   13.01  -30.36    3.30    2.38    1.78    2.97  233.17    2.76     3279  120.397309   23.186909  3356.83 
  995.43 08 16 35.43  686.00   12.95  -30.73    3.20    2.30    1.49    2.74  237.05    2.67     3291  120.397409   23.186974  3369.97 
 1000.39 08 16 40.39  685.00   12.86  -30.46    3.30    2.41    1.23    2.70  242.85    2.78     3302  120.397518   23.187014  3381.50 
 1004.74 08 16 44.73  684.00   12.80  -30.50    3.30    2.06    1.07    2.32  242.59    3.12     3314  120.397605   23.187057  3392.39 
 1009.55 08 16 49.54  683.00   12.75  -30.80    3.22    1.78    1.04    2.07  240.09    3.57     3325  120.397697   23.187097  3405.13 
 1014.32 08 16 54.32  682.00   12.71  -30.25    3.40    1.89    1.46    2.39  232.43    2.07     3337  120.397776   23.187153  3416.83 
 1019.21 08 16 59.21  681.00   12.62  -29.41    3.70    1.62    1.39    2.13  229.35    1.93     3348  120.397874   23.187202  3429.79 
 1023.89 08 17 03.89  680.00   12.56  -28.89    3.90    2.11    1.13    2.40  241.77    2.41     3360  120.397958   23.187238  3441.47 
 1028.86 08 17 08.85  679.00   12.49  -28.18    4.19    2.81    1.53    3.21  241.19    2.33     3371  120.398066   23.187299  3452.97 
 1033.48 08 17 13.48  678.00   12.38  -27.61    4.45    1.61    0.91    1.85  240.53    2.45     3382  120.398165   23.187330  3463.64 
 1038.67 08 17 18.66  677.00   12.34  -27.03    4.70    2.05    0.24    2.07  263.44    2.14     3394  120.398263   23.187323  3477.47 
 1043.49 08 17 23.49  676.00   12.29  -26.85    4.80    2.35    2.03    3.11  229.15    2.53     3406  120.398370   23.187380  3488.01 
 1048.42 08 17 28.42  675.00   12.24  -26.65    4.90    1.16    1.42    1.83  219.16    4.16     3418  120.398424   23.187464  3500.72 
 1053.16 08 17 33.15  674.00   12.17  -26.36    5.06    2.21    0.50    2.27  257.28    3.82     3429  120.398519   23.187496  3514.02 
 1057.66 08 17 37.66  673.00   12.08  -26.12    5.20    1.77    0.34    1.80  259.16    2.71     3441  120.398617   23.187527  3526.05 
 1062.59 08 17 42.59  672.00   11.99  -25.76    5.40    2.00    0.38    2.03  259.16    2.38     3452  120.398696   23.187582  3538.60 
 1067.81 08 17 47.81  671.00   11.91  -26.03    5.30    1.80    1.45    2.31  231.18    2.09     3463  120.398776   23.187648  3553.08 
 1072.47 08 17 52.47  670.00   11.84  -25.87    5.40    0.87    0.78    1.17  227.88    2.73     3475  120.398835   23.187695  3566.67 
 1077.23 08 17 57.23  669.00   11.77  -26.13    5.30    1.07    1.09    1.53  224.43    2.61     3487  120.398912   23.187750  3576.52 
 1081.80 08 18 01.79  668.00   11.65  -26.64    5.10    2.18    1.49    2.64  235.36    2.29     3498  120.399004   23.187798  3589.48 
 1086.63 08 18 06.63  667.00   11.59  -27.12    4.90    2.24    1.11    2.51  243.64    2.74     3509  120.399103   23.187843  3603.14 
 1091.21 08 18 11.20  666.00   11.53  -26.14    5.38    2.00    1.60    2.57  231.67    2.27     3521  120.399204   23.187904  3614.80 
 1096.10 08 18 16.10  665.00   11.44  -20.19    9.17    2.36    1.08    2.60  245.37    2.41     3533  120.399293   23.187970  3626.31 
 1100.81 08 18 20.81  664.00   11.39  -17.74   11.34    2.48    1.06    2.70  246.93    2.55     3545  120.399416   23.188020  3638.74 
 1105.10 08 18 25.09  663.00   11.32  -17.02   12.11    2.38    1.20    2.66  243.13    2.47     3556  120.399503   23.188071  3650.81 
 1109.73 08 18 29.72  662.00   11.22  -16.81   12.40    2.36    1.51    2.80  237.23    2.54     3568  120.399595   23.188127  3663.79 
 1114.11 08 18 34.11  661.00   11.16  -17.16   12.09    2.81    0.79    2.92  254.22    3.43     3579  120.399722   23.188161  3674.21 
 1118.59 08 18 38.59  660.00   11.10  -17.76   11.54    3.44    0.79    3.53  257.17    2.93     3591  120.399858   23.188196  3686.95 
 1123.21 08 18 43.21  659.00   11.08  -18.50   10.86    3.34    1.32    3.59  248.53    3.17     3604  120.400019   23.188264  3699.51 
 1127.45 08 18 47.45  658.00   11.03  -19.38   10.11    2.33    1.83    2.96  231.86    2.66     3616  120.400139   23.188349  3711.95 
 1132.04 08 18 52.03  657.00   10.94  -20.30    9.39    3.60    0.85    3.69  256.78    2.90     3627  120.400251   23.188400  3725.85 
 1135.87 08 18 55.87  656.00   10.88  -21.44    8.54    3.84    1.70    4.20  246.14    3.22     3639  120.400385   23.188447  3737.46 
 1139.63 08 18 59.63  655.00   10.80  -22.72    7.67    3.17    1.43    3.48  245.56    3.28     3651  120.400499   23.188506  3750.82 
 1143.22 08 19 03.22  654.00   10.70  -23.71    7.08    2.97    2.57    3.93  229.12    3.73     3662  120.400587   23.188577  3761.02 
 1146.90 08 19 06.89  653.00   10.62  -24.85    6.42    3.18    1.72    3.61  241.75    3.11     3674  120.400706   23.188649  3771.34 
 1151.15 08 19 11.15  652.00   10.57  -25.46    6.10    5.07    2.70    5.75  241.95    3.05     3686  120.400878   23.188723  3784.96 
 1155.32 08 19 15.31  651.00   10.54  -24.62    6.60    4.56    2.39    5.15  242.35    2.22     3698  120.401076   23.188816  3797.15 
 1159.34 08 19 19.34  650.00   10.49  -23.16    7.53    4.88    1.46    5.09  253.36    3.54     3710  120.401257   23.188863  3809.34 
 1163.70 08 19 23.69  649.00   10.45  -22.55    7.97    4.51    0.76    4.58  260.40    2.85     3723  120.401478   23.188890  3822.75 
 1167.78 08 19 27.78  648.00   10.42  -18.35   11.50    5.77    0.82    5.83  261.89    3.09     3735  120.401669   23.188928  3836.70 
 1172.01 08 19 32.01  647.00   10.40  -13.07   17.82    5.25    1.57    5.48  253.36    3.09     3748  120.401911   23.188990  3850.99 
 1175.85 08 19 35.84  646.00   10.32  -10.55   21.92    4.33    2.28    4.89  242.41    3.16     3760  120.402092   23.189077  3865.26 
 1180.17 08 19 40.17  645.00   10.25   -8.27   26.34    4.59    0.46    4.62  264.42    3.03     3771  120.402299   23.189112  3877.96 
 1184.32 08 19 44.32  644.00   10.18   -6.77   29.72    6.56   -0.09    6.56  270.76    2.66     3783  120.402529   23.189113  3890.93 
 1188.26 08 19 48.26  643.00   10.13   -5.65   32.48    5.63    0.87    5.70  261.28    2.81     3796  120.402766   23.189113  3903.41 
 1192.45 08 19 52.44  642.00   10.05   -5.34   33.43    6.05    1.11    6.16  259.40    3.24     3807  120.403017   23.189159  3914.90 
 1196.62 08 19 56.62  641.00    9.97   -3.80   37.75    5.58    0.75    5.63  262.31    2.56     3819  120.403247   23.189210  3930.74 
 1200.45 08 20 00.45  640.00    9.84   -2.80   41.00    4.66    0.73    4.72  260.96    3.44     3830  120.403453   23.189235  3942.34 
 1204.12 08 20 04.12  639.00    9.73   -2.75   41.47    5.25    0.71    5.30  262.29    3.59     3842  120.403626   23.189271  3956.22 
 1208.24 08 20 08.23  638.00    9.63   -1.78   44.86    6.43   -0.12    6.43  271.01    2.35     3854  120.403892   23.189270  3968.87 
 1212.56 08 20 12.56  637.00    9.55   -1.28   46.77    5.17    1.45    5.38  254.36    2.79     3865  120.404118   23.189311  3982.70 
 1216.89 08 20 16.89  636.00    9.48   -1.09   47.68    5.80   -0.03    5.80  270.32    2.99     3878  120.404334   23.189330  3995.56 
 1220.95 08 20 20.94  635.00    9.40   -1.01   48.19    5.70   -0.06    5.70  270.62    3.23     3889  120.404557   23.189320  4007.27 
 1224.98 08 20 24.98  634.00    9.31   -0.98   48.60    6.05    1.17    6.17  259.05    3.48     3901  120.404809   23.189360  4017.90 
 1229.15 08 20 29.14  633.00    9.23   -1.02   48.70    5.33    1.82    5.63  251.12    3.18     3913  120.405029   23.189443  4029.97 
 1233.01 08 20 33.01  632.00    9.10   -1.09   48.90    5.88    0.97    5.96  260.66    3.94     3925  120.405261   23.189470  4042.44 
 1237.17 08 20 37.16  631.00    9.00   -1.18   48.90    6.05    0.66    6.09  263.80    2.91     3936  120.405520   23.189490  4058.33 
 1241.22 08 20 41.22  630.00    8.90   -1.26   48.98    4.05    0.32    4.06  265.44    2.82     3948  120.405739   23.189490  4070.95 
 1244.87 08 20 44.86  629.00    8.80   -1.36   48.90    4.90    1.32    5.08  254.86    3.66     3960  120.405912   23.189519  4082.39 
 1248.28 08 20 48.27  628.00    8.69   -1.52   48.70    5.25    1.10    5.40  258.07    3.95     3971  120.406085   23.189559  4096.84 
 1251.75 08 20 51.75  627.00    8.58   -1.63   48.66    5.84   -1.16    5.96  281.17    5.42     3983  120.406281   23.189532  4109.59 
 1254.90 08 20 54.90  626.00    8.48   -1.74   48.60    6.60   -1.13    6.70  279.69    4.31     3995  120.406464   23.189491  4122.46 
 1258.62 08 20 58.62  625.00    8.34   -1.83   48.76    8.61    0.97    8.66  263.50    3.04     4006  120.406776   23.189496  4137.79 
 1262.13 08 21 02.12  624.00    8.22   -1.92   48.80    6.98    0.43    6.99  266.43    3.50     4017  120.407049   23.189520  4151.70 
 1265.31 08 21 05.30  623.00    8.12   -2.06   48.67    5.12    0.94    5.21  259.69    3.88     4029  120.407232   23.189540  4163.23 
 1268.58 08 21 08.58  622.00    7.98   -2.20   48.60    7.09   -0.77    7.13  276.23    3.28     4040  120.407411   23.189530  4175.31 
 1271.47 08 21 11.46  621.00    7.86   -2.34   48.51    7.85    0.45    7.89  266.88    5.48     4052  120.407623   23.189520  4186.27 
 1274.40 08 21 14.40  620.00    7.72   -2.45   48.56    7.38   -0.51    7.46  274.40   14.83     4063  120.407834   23.189520  4199.40 
 1277.26 08 21 17.26  619.00    7.59   -2.56   48.63    7.21   -1.26    7.33  279.97   18.45     4075  120.408038   23.189515  4212.38 
