Data Type/Direction:                       StormTracker/Ascending
File Format/Version:                       EOL Sounding Format/1.1
Project Name/Platform:                     unknown/StormTracker
Launch Site:                               unknown
Launch Location (lon,lat,alt):             120.37646635053585, 23.18601, 79.7679221725106
UTC Launch Time (y,m,d,h,m,s):             2021, 04, 02, 08:59:59
Sonde Id/Sonde Type:                       unknown/StormTracker/
Reference Launch Data Source/Time:         unknown/unknown
System Operator/Comments:                  SOUNDING IN EOL FORMAT/
Post Processing Comments:                  AIQC_process_v2.1_L2; Created on 10 Dec 2021 08:44 UTC  
/
  Time   -- UTC  --   Press    Temp   Dewpt    RH     Uwind   Vwind   Wspd     Dir     dZ    GeoPoAlt     Lon         Lat      GPSAlt 
   34.82 09 00 33.82  989.00   28.45   22.60   70.62   -0.60   -4.23    4.32    9.74    5.02      241  120.376792   23.185405   239.39 
   36.65 09 00 35.64  988.00   28.33   22.47   70.59    0.41   -4.91    4.99  229.85    5.07      250  120.376774   23.185344   245.42 
   38.55 09 00 37.54  987.00   28.23   22.43   70.81   -3.66   -1.38    4.08  197.77    4.33      259  120.376748   23.185315   255.27 
   40.32 09 00 39.31  986.00   28.09   22.40   71.26   -1.50   -3.61    3.91   21.13    5.39      268  120.376710   23.185267   266.02 
   41.90 09 00 40.89  985.00   27.96   22.32   71.49   -2.19   -0.51    2.32   73.61    5.63      276  120.376710   23.185260   275.33 
   43.28 09 00 42.28  984.00   27.84   22.34   72.06   -0.52   -1.91    2.85  154.79    6.37      285  120.376693   23.185239   282.14 
   44.86 09 00 43.86  983.00   27.71   22.31   72.46   -1.05   -6.44    6.62   58.59    5.80      294  120.376700   23.185158   291.84 
   46.39 09 00 45.39  982.00   27.60   22.30   72.92   -0.27   -0.90    0.94   16.50    5.75      303  120.376690   23.185130   298.53 
   47.82 09 00 46.82  981.00   27.51   22.30   73.26    2.87   -0.77    3.11  235.69    6.50      312  120.376706   23.185130   308.11 
   49.13 09 00 48.12  980.00   27.42   22.29   73.60    2.64   -3.59    4.47  324.17    6.82      321  120.376724   23.185105   315.76 
   50.44 09 00 49.44  979.00   27.34   22.32   74.08    0.98   -3.31    5.02  197.61    7.03      330  120.376746   23.185070   323.81 
   51.60 09 00 50.59  978.00   27.26   22.22   73.98   -1.87   -3.23    3.93   29.87    7.63      339  120.376734   23.185058   330.80 
   53.02 09 00 52.01  977.00   27.16   22.17   74.20   -1.03   -1.58    1.97   37.69    5.90      348  120.376730   23.185040   340.16 
   54.14 09 00 53.14  976.00   27.07   22.13   74.41    1.48    0.03    2.85  217.19    7.93      356  120.376739   23.185037   349.14 
   55.50 09 00 54.50  975.00   26.99   22.10   74.60   -2.26   -3.96    4.56   30.05    6.43      365  120.376720   23.185000   358.11 
   56.80 09 00 55.80  974.00   26.90   22.10   75.02   -1.15   -2.03    2.33   29.31    7.13      374  120.376702   23.184964   366.66 
   57.87 09 00 56.87  973.00   26.81   22.07   75.27    3.10   -3.08    4.57  276.12    8.38      383  120.376717   23.184977   373.25 
   59.24 09 00 58.24  972.00   26.71   22.05   75.65    2.06   -0.59    3.04  280.72    6.24      392  120.376750   23.184985   383.21 
   60.91 09 00 59.90  971.00   26.59   22.02   76.07    2.88   -1.80    3.78  296.93    5.53      401  120.376759   23.184982   393.58 
   62.60 09 01 01.60  970.00   26.51   22.03   76.42   -0.57   -4.36    4.40    6.77    5.13      410  120.376734   23.184932   402.97 
   64.36 09 01 03.35  969.00   26.38   21.98   76.80    4.47   -0.89    4.56  281.77    5.21      419  120.376770   23.184896   412.24 
   66.07 09 01 05.07  968.00   26.28   21.92   77.01   -2.81   -2.87    4.01   44.38    4.83      428  120.376749   23.184869   421.08 
   67.60 09 01 06.60  967.00   26.19   21.90   77.28    2.72   -2.73    4.42  202.26    6.39      437  120.376742   23.184844   428.66 
   68.88 09 01 07.87  966.00   26.10   21.87   77.53    3.37   -4.61    6.09  325.47   10.17      446  120.376746   23.184814   438.15 
   70.16 09 01 09.15  965.00   26.02   21.82   77.70    0.96   -4.89    4.98  348.83   12.78      455  120.376742   23.184777   449.19 
   71.41 09 01 10.41  964.00   25.94   21.77   77.82   -0.17   -3.90    3.94  207.26    6.90      464  120.376754   23.184739   458.01 
   73.06 09 01 12.05  963.00   25.85   21.76   78.21   -0.36   -4.08    4.16   26.35    5.59      473  120.376741   23.184659   467.33 
   74.98 09 01 13.98  962.00   25.71   21.63   78.20    2.70   -4.31    5.09  327.89    4.91      482  120.376770   23.184591   474.99 
   76.43 09 01 15.42  961.00   25.60   21.65   78.81    1.81   -1.84    2.58  315.90    5.85      490  120.376800   23.184570   484.96 
   78.46 09 01 17.45  960.00   25.47   21.60   79.18   -1.55   -2.70    3.24   31.50    4.41      499  120.376771   23.184552   496.16 
   80.72 09 01 19.72  959.00   25.37   21.64   79.87    0.51   -5.08    5.17  353.36    3.91      508  120.376743   23.184488   504.50 
   82.84 09 01 21.83  958.00   25.26   21.61   80.27    0.88   -2.14    2.35  333.66    4.54      517  120.376748   23.184432   514.04 
   85.66 09 01 24.66  957.00   25.16   21.60   80.67   -0.49   -5.25    5.34  128.01    2.99      526  120.376743   23.184327   524.14 
   87.62 09 01 26.61  956.00   25.07   21.58   81.02   -0.62   -3.56    3.61    9.97    4.77      535  120.376734   23.184241   533.04 
   89.99 09 01 28.99  955.00   24.96   21.55   81.40   -3.43   -3.31    4.77   45.76    4.47      544  120.376720   23.184180   543.48 
   92.29 09 01 31.28  954.00   24.85   21.51   81.70   -0.12   -1.00    1.01    6.64    4.14      553  120.376720   23.184124   550.44 
   94.13 09 01 33.12  953.00   24.78   21.47   81.88    0.26   -4.81    4.89   42.27    5.41      562  120.376724   23.184069   556.05 
   96.26 09 01 35.25  952.00   24.75   21.46   81.95   -1.47   -4.10    4.37   19.16    3.50      571  120.376750   23.184025   563.03 
   98.63 09 01 37.63  951.00   24.64   21.34   81.89    1.99   -3.94    4.73  332.71    3.44      580  120.376783   23.183971   572.10 
  101.22 09 01 40.21  950.00   24.55   21.28   82.04   -0.99   -4.25    4.59   97.54    3.68      589  120.376792   23.183889   583.85 
  104.22 09 01 43.21  949.00   24.43   21.28   82.64    1.18   -6.22    6.50  268.88    2.28      598  120.376812   23.183767   594.25 
  107.67 09 01 46.66  948.00   24.31   21.20   82.80    3.02   -4.83    6.44  213.03    2.65      607  120.376840   23.183627   606.39 
  111.25 09 01 50.24  947.00   24.18   20.37   79.30    1.83   -5.74    6.05  342.61    2.88      616  120.376870   23.183515   615.59 
  114.13 09 01 53.12  946.00   24.09   19.82   77.09    0.76   -2.39    2.51  342.20    2.75      625  120.376899   23.183387   624.35 
  117.13 09 01 56.13  945.00   24.00   19.38   75.39    0.03   -1.28    1.30  304.30    3.25      634  120.376900   23.183306   636.12 
  120.01 09 01 59.00  944.00   23.95   19.27   75.10   -1.08   -4.44    4.57   16.14    3.26      643  120.376890   23.183230   645.89 
  123.13 09 02 02.12  943.00   23.91   19.11   74.57   -0.91   -2.25    2.43   22.03    3.09      652  120.376889   23.183157   655.05 
  126.17 09 02 05.16  942.00   23.87   18.92   73.87   -0.03   -1.47    1.48   66.05    2.97      662  120.376870   23.183077   665.73 
  129.27 09 02 08.26  941.00   23.83   18.79   73.40   -0.35   -2.99    3.03    5.16    2.81      671  120.376870   23.183012   675.04 
  132.38 09 02 11.38  940.00   23.82   18.73   73.16   -0.38   -3.68    3.70    5.49    2.87      680  120.376850   23.182939   684.00 
  135.33 09 02 14.32  939.00   23.79   18.65   72.97   -0.51   -3.41    3.46    9.08    3.35      689  120.376827   23.182853   692.10 
  137.98 09 02 16.98  938.00   23.78   18.58   72.70   -1.29   -3.80    4.02   18.57    3.76      698  120.376800   23.182771   701.03 
  141.26 09 02 20.26  937.00   23.74   18.51   72.57    0.10   -3.21    3.24  262.78    2.82      708  120.376775   23.182675   711.56 
  144.08 09 02 23.08  936.00   23.72   18.48   72.51   -2.02   -3.18    3.77   31.99    3.60      717  120.376750   23.182609   722.05 
  147.16 09 02 26.16  935.00   23.67   18.42   72.47   -1.21   -4.10    4.31   73.31    3.23      726  120.376740   23.182538   730.35 
  149.90 09 02 28.90  934.00   23.64   18.07   70.99   -0.94   -2.05    2.25   24.46    3.44      735  120.376730   23.182473   737.18 
  152.78 09 02 31.77  933.00   23.64   17.97   70.58   -0.13   -1.55    1.55    4.84    3.81      744  120.376708   23.182402   747.85 
  155.66 09 02 34.66  932.00   23.61   17.96   70.60   -2.12   -2.48    3.29   33.48    3.59      754  120.376677   23.182307   755.07 
  158.46 09 02 37.45  931.00   23.61   18.03   70.95   -1.11   -2.72    2.94   22.22    3.28      763  120.376651   23.182231   764.49 
  161.45 09 02 40.44  930.00   23.59   17.99   70.86   -1.87   -3.87    4.31   25.15    3.33      772  120.376601   23.182147   773.48 
  164.14 09 02 43.13  929.00   23.57   17.94   70.70   -1.54   -5.88    6.08   15.13    3.06      782  120.376576   23.182067   783.58 
  166.88 09 02 45.87  928.00   23.56   17.91   70.61   -0.66   -2.91    2.98   12.92    3.76      791  120.376531   23.182002   791.77 
  169.47 09 02 48.47  927.00   23.54   17.73   69.91   -0.81   -3.48    3.57   14.43    3.75      800  120.376505   23.181935   801.30 
  171.92 09 02 50.91  926.00   23.52   17.46   68.82   -0.06   -1.88    1.88   31.65    3.93      810  120.376490   23.181882   808.97 
  174.59 09 02 53.58  925.00   23.51   17.27   68.02   -0.55   -3.49    3.56   12.01    3.66      819  120.376478   23.181834   819.45 
  177.05 09 02 56.04  924.00   23.50   17.23   67.91   -0.14   -2.99    3.00   19.38    3.62      828  120.376470   23.181780   827.42 
  179.84 09 02 58.83  923.00   23.50   17.41   68.70   -0.93   -1.70    1.94   29.53    3.27      838  120.376443   23.181722   838.87 
  182.40 09 03 01.39  922.00   23.50   16.63   65.39    0.37   -1.86    1.92  137.89    3.61      847  120.376444   23.181676   848.37 
  184.71 09 03 03.71  921.00   23.49   15.47   60.75    0.28   -2.11    2.17  241.99    4.49      857  120.376440   23.181630   857.85 
  187.28 09 03 06.27  920.00   23.52   15.25   59.81    0.32   -2.39    2.48   99.99    3.68      866  120.376433   23.181572   867.34 
  189.89 09 03 08.89  919.00   23.57   14.51   56.84   -0.07   -2.01    2.02    1.76    4.20      876  120.376421   23.181511   876.98 
  192.46 09 03 11.46  918.00   23.60   13.36   52.65   -0.20   -2.63    2.64    2.98    3.55      885  120.376435   23.181451   885.97 
  195.33 09 03 14.33  917.00   23.65   13.69   53.63    0.60   -2.83    3.24  220.36    3.26      895  120.376457   23.181390   897.17 
  197.98 09 03 16.97  916.00   23.71   13.91   54.19    1.01   -4.77    4.88  340.91    3.72      904  120.376470   23.181321   906.34 
  200.38 09 03 19.38  915.00   23.76   14.07   54.60    1.43   -4.07    4.64  199.13    4.03      914  120.376460   23.181269   916.21 
  202.99 09 03 21.99  914.00   23.82   14.26   55.10    0.60   -6.17    6.20  354.37    3.22      924  120.376480   23.181200   924.84 
  205.86 09 03 24.85  913.00   23.89   14.50   55.68    0.26   -3.34    3.45   46.20    3.54      933  120.376501   23.181133   935.31 
  208.58 09 03 27.57  912.00   23.93   14.57   55.80   -0.00   -2.61    2.65  145.96    3.91      943  120.376530   23.181058   943.50 
  211.10 09 03 30.10  911.00   23.96   14.57   55.72    0.04   -1.65    1.65   37.90    3.94      953  120.376550   23.180997   953.12 
  213.61 09 03 32.61  910.00   24.00   14.63   55.80    2.24   -3.44    4.30  324.83    3.66      962  120.376576   23.180932   963.34 
  216.30 09 03 35.30  909.00   24.02   14.63   55.73    1.55   -2.01    2.55  317.64    3.44      972  120.376610   23.180871   973.17 
  218.88 09 03 37.88  908.00   24.03   14.68   55.89   -1.55   -5.35    5.74   54.67    3.47      982  120.376631   23.180804   984.23 
  221.66 09 03 40.65  907.00   24.02   14.75   56.17    0.88   -3.47    3.57  345.75    3.88      991  120.376660   23.180730   993.83 
  224.24 09 03 43.23  906.00   24.03   14.86   56.52    1.58   -4.52    4.78  340.66    3.66     1001  120.376712   23.180653  1003.92 
  226.91 09 03 45.91  905.00   24.00   14.96   57.00    1.29   -3.10    3.36  337.13    3.81     1010  120.376748   23.180573  1012.39 
  229.48 09 03 48.47  904.00   23.98   14.99   57.20    1.03   -4.39    4.51  346.24    4.08     1020  120.376794   23.180510  1023.43 
  232.08 09 03 51.07  903.00   23.95   15.02   57.39    5.23   -3.62    6.36  305.15    3.38     1029  120.376861   23.180468  1029.53 
  234.73 09 03 53.73  902.00   23.93   14.99   57.36    1.82   -2.43    3.04  321.13    3.75     1039  120.376897   23.180403  1042.45 
  237.54 09 03 56.54  901.00   23.93   15.00   57.39    1.21   -2.27    2.61  328.83    3.65     1048  120.376951   23.180325  1050.69 
  240.26 09 03 59.25  900.00   23.86   15.04   57.78    1.65   -1.52    2.36  328.70    3.88     1058  120.376998   23.180252  1060.14 
  242.88 09 04 01.88  899.00   23.83   15.17   58.38    0.61   -1.34    1.47  335.05    4.36     1067  120.377040   23.180182  1070.65 
  245.90 09 04 04.89  898.00   23.77   15.33   59.17    2.89   -3.47    4.54  320.49    3.31     1077  120.377128   23.180073  1079.42 
  248.60 09 04 07.59  897.00   23.71   15.48   60.00    4.17   -2.53    5.18  309.02    3.42     1086  120.377194   23.179992  1090.93 
  251.36 09 04 10.35  896.00   23.64   15.59   60.67    3.75   -4.05    5.52  317.10    3.38     1096  120.377274   23.179909  1099.64 
  253.93 09 04 12.93  895.00   23.58   15.60   60.89    5.32   -3.64    6.47  305.30    3.75     1105  120.377347   23.179832  1110.16 
  256.63 09 04 15.63  894.00   23.50   15.61   61.23    2.08   -5.03    5.45  336.26    3.31     1115  120.377419   23.179751  1119.15 
  259.26 09 04 18.25  893.00   23.43   15.74   62.00    4.09   -3.67    5.50  313.09    3.88     1124  120.377485   23.179665  1128.98 
  261.94 09 04 20.94  892.00   23.38   15.75   62.24    0.95   -1.20    1.53  321.32    3.84     1134  120.377558   23.179581  1138.53 
  264.96 09 04 23.95  891.00   23.32   15.86   62.90    2.83   -3.24    4.30  318.88    3.37     1143  120.377659   23.179481  1148.66 
  267.91 09 04 26.90  890.00   23.23   15.87   63.29    4.03   -3.92    5.63  314.14    3.17     1153  120.377757   23.179384  1158.80 
  270.82 09 04 29.82  889.00   23.17   15.74   63.02    1.97   -3.71    4.21  331.04    3.05     1162  120.377855   23.179295  1169.89 
  273.62 09 04 32.61  888.00   23.10   15.37   61.77    2.20   -2.64    3.44  319.49    3.32     1172  120.377939   23.179214  1178.98 
  276.33 09 04 35.32  887.00   23.06   15.34   61.81    4.58   -2.11    5.04  294.90    3.54     1181  120.378007   23.179143  1188.87 
  279.31 09 04 38.31  886.00   23.04   14.74   59.54    1.91   -2.26    2.97  320.35    3.60     1191  120.378080   23.179054  1197.88 
  282.22 09 04 41.22  885.00   23.00   14.57   59.08    2.16   -3.53    4.18  328.24    3.40     1201  120.378134   23.178968  1207.36 
  285.13 09 04 44.12  884.00   22.93   14.37   58.55    1.39   -2.43    2.90  334.73    3.41     1210  120.378194   23.178899  1217.14 
  288.08 09 04 47.07  883.00   22.87   14.00   57.38    1.22   -3.29    3.51  339.90    2.63     1220  120.378262   23.178818  1225.75 
  291.09 09 04 50.09  882.00   22.84   13.79   56.68    3.80   -4.00    5.52  316.94    3.05     1229  120.378322   23.178728  1235.47 
  293.88 09 04 52.88  881.00   22.80   13.70   56.49    1.79   -2.80    3.33  326.80    3.70     1239  120.378386   23.178652  1244.18 
  296.77 09 04 55.76  880.00   22.78   13.64   56.34    1.40   -2.86    3.26  339.78    3.36     1249  120.378428   23.178575  1253.62 
  299.59 09 04 58.59  879.00   22.77   13.41   55.52    0.97   -2.54    2.81  337.28    3.72     1259  120.378476   23.178508  1263.48 
  302.43 09 05 01.43  878.00   22.75   13.18   54.76    0.20   -3.07    3.08  353.91    3.39     1268  120.378520   23.178436  1273.50 
  305.27 09 05 04.26  877.00   22.71   13.07   54.50    1.02   -1.58    1.93  335.32    3.40     1278  120.378545   23.178377  1283.26 
  307.83 09 05 06.83  876.00   22.68   12.99   54.33    1.21   -2.03    2.45  325.40    4.30     1288  120.378588   23.178332  1293.58 
  310.85 09 05 09.85  875.00   22.64   12.97   54.39    1.64   -4.00    4.32  338.10    3.14     1298  120.378619   23.178243  1301.97 
  314.10 09 05 13.09  874.00   22.62   12.90   54.20   -0.38   -5.65    5.66    3.78    3.09     1307  120.378642   23.178166  1312.94 
  316.78 09 05 15.78  873.00   22.58   12.86   54.18    0.97   -3.44    3.67  267.83    3.58     1317  120.378678   23.178087  1322.71 
  319.51 09 05 18.51  872.00   22.57   12.79   54.00    0.48   -5.17    5.44  178.90    3.69     1327  120.378705   23.178035  1334.18 
  322.55 09 05 21.55  871.00   22.54   12.64   53.54    2.02   -2.70    3.37  323.22    3.17     1337  120.378731   23.177969  1343.54 
  325.57 09 05 24.57  870.00   22.48   12.38   52.83    1.44   -3.98    4.27  338.35    3.10     1347  120.378751   23.177883  1353.62 
  328.26 09 05 27.25  869.00   22.44   12.07   51.90    2.24   -3.43    4.36  236.59    3.19     1356  120.378770   23.177832  1361.80 
  331.05 09 05 30.04  868.00   22.40   11.67   50.68    0.48   -5.95    5.97  338.43    3.50     1366  120.378790   23.177759  1373.36 
  334.19 09 05 33.18  867.00   22.35   11.22   49.34    0.53   -2.61    2.67  347.04    3.29     1376  120.378800   23.177698  1383.87 
  337.10 09 05 36.10  866.00   22.29   10.99   48.77    0.04   -0.45    0.45  352.48    3.48     1386  120.378799   23.177649  1393.03 
  339.91 09 05 38.90  865.00   22.24   10.69   47.93    0.07   -1.32    1.33  358.56    3.42     1395  120.378790   23.177610  1404.86 
  342.67 09 05 41.67  864.00   22.22   10.51   47.43   -0.46   -2.46    2.56  128.19    2.77     1405  120.378793   23.177573  1412.56 
  345.83 09 05 44.83  863.00   22.19   10.38   47.10    1.15   -2.47    2.81  283.33    3.06     1415  120.378778   23.177543  1421.85 
  348.66 09 05 47.66  862.00   22.16   10.25   46.80    0.35   -2.50    2.63  112.49    3.35     1425  120.378780   23.177517  1431.42 
  351.37 09 05 50.36  861.00   22.13   10.39   47.32   -0.89   -3.89    4.30  243.01    3.48     1435  120.378773   23.177496  1442.14 
  354.58 09 05 53.58  860.00   22.10   10.43   47.52    0.67   -1.62    2.09  184.71    3.44     1445  120.378770   23.177486  1452.35 
  357.83 09 05 56.82  859.00   22.04   10.14   46.77   -0.06   -2.50    2.51  299.81    3.36     1455  120.378770   23.177462  1462.29 
  360.93 09 05 59.92  858.00   22.01    9.21   44.04    0.07   -3.67    3.90   18.98    3.30     1464  120.378761   23.177441  1474.57 
  363.90 09 06 02.89  857.00   22.01    9.35   44.47    1.22   -0.71    1.43  301.16    3.40     1475  120.378750   23.177441  1483.23 
  367.18 09 06 06.17  856.00   21.97    9.75   45.79   -1.57    1.31    2.16  131.01    2.80     1484  120.378718   23.177448  1493.42 
  370.14 09 06 09.14  855.00   21.94   10.05   46.79   -1.75   -0.23    1.76   86.41    5.16     1494  120.378699   23.177440  1502.90 
  373.37 09 06 12.36  854.00   21.93   10.33   47.71   -0.27   -2.21    2.23    7.49    2.64     1504  120.378693   23.177450  1511.28 
  376.62 09 06 15.61  853.00   21.93   10.85   49.37   -2.93    0.03    2.94   87.78    2.97     1515  120.378664   23.177470  1522.98 
  379.86 09 06 18.86  852.00   21.93   10.86   49.41    0.02    1.86    1.96  179.01    3.55     1525  120.378659   23.177471  1532.45 
  383.24 09 06 22.23  851.00   21.88   10.51   48.41    1.64    1.06    1.96  234.10    2.98     1535  120.378660   23.177492  1541.22 
  386.49 09 06 25.48  850.00   21.88   10.03   46.91    1.21    2.67    2.96  207.92    3.15     1545  120.378660   23.177515  1552.02 
  390.07 09 06 29.06  849.00   21.85    9.64   45.78    2.89   -0.59    3.04  281.43    2.44     1555  120.378671   23.177530  1563.71 
  393.25 09 06 32.24  848.00   21.85    9.56   45.55    1.48    1.59    2.47  232.54    3.09     1565  120.378672   23.177545  1574.91 
  396.53 09 06 35.52  847.00   21.83    9.82   46.40   -1.85    2.47    3.10  141.28    2.74     1575  120.378680   23.177565  1585.67 
  400.13 09 06 39.13  846.00   21.84    9.89   46.60    1.07    1.03    1.70  230.56    2.67     1585  120.378679   23.177581  1597.50 
  403.37 09 06 42.37  845.00   21.80    9.73   46.19   -1.27    2.46    2.87  154.39    2.87     1595  120.378666   23.177597  1605.18 
  406.83 09 06 45.82  844.00   21.77    9.57   45.78    0.54    2.88    3.14  192.17    2.89     1605  120.378668   23.177638  1615.68 
  410.20 09 06 49.20  843.00   21.73    9.62   46.04    0.73    1.24    1.93  234.69    3.11     1615  120.378678   23.177664  1625.93 
  413.69 09 06 52.69  842.00   21.72    9.80   46.64   -0.92    2.74    2.99  159.69    3.15     1625  120.378653   23.177697  1635.01 
  417.32 09 06 56.31  841.00   21.69    9.88   46.96   -1.31    2.72    3.25  154.36    2.36     1636  120.378650   23.177723  1645.17 
  420.97 09 06 59.97  840.00   21.66   10.08   47.69    1.73    3.76    4.19  203.04    2.69     1646  120.378650   23.177760  1655.88 
  424.63 09 07 03.62  839.00   21.59   10.15   48.10   -0.79    2.14    2.35  158.39    2.95     1656  120.378637   23.177796  1666.72 
  428.33 09 07 07.32  838.00   21.55   10.10   48.10   -0.35    2.15    2.18  171.29    2.73     1666  120.378637   23.177837  1676.75 
  431.76 09 07 10.75  837.00   21.50    9.74   47.07   -1.26    1.96    2.33  145.64    2.75     1676  120.378602   23.177878  1685.76 
  435.51 09 07 14.51  836.00   21.44    9.06   45.14   -0.53    2.91    3.07  180.76    3.04     1686  120.378605   23.177920  1697.58 
  439.32 09 07 18.31  835.00   21.40    8.54   43.71    0.52    2.75    3.10  196.43    2.38     1696  120.378603   23.177970  1707.57 
  443.02 09 07 22.01  834.00   21.40    8.16   42.59   -1.59    0.61    1.71  109.89    3.04     1706  120.378580   23.177990  1716.56 
  446.78 09 07 25.77  833.00   21.40    7.41   40.47   -2.09    1.84    2.79  131.68    2.47     1716  120.378534   23.178056  1727.37 
  450.39 09 07 29.38  832.00   21.39    7.06   39.51   -1.89    2.35    3.01  141.18    2.86     1727  120.378496   23.178118  1738.40 
  454.15 09 07 33.14  831.00   21.39    6.73   38.64   -3.18    3.85    5.00  140.05    2.60     1737  120.378429   23.178181  1748.99 
  458.12 09 07 37.11  830.00   21.39    8.02   42.20   -1.05    1.30    1.71  149.43    2.82     1747  120.378366   23.178261  1760.39 
  461.71 09 07 40.70  829.00   21.39    8.57   43.83   -2.97    5.10    5.93  146.77    3.21     1758  120.378299   23.178341  1769.53 
  465.36 09 07 44.35  828.00   21.39    8.51   43.63    0.60    3.07    3.20  190.38    3.01     1768  120.378266   23.178414  1778.61 
  469.69 09 07 48.68  827.00   21.41    8.43   43.33   -2.27    3.48    4.15  146.88    2.72     1779  120.378206   23.178521  1790.30 
  473.51 09 07 52.50  826.00   21.36    8.71   44.32   -1.11    1.82    2.13  146.68    2.43     1789  120.378165   23.178595  1799.89 
  477.41 09 07 56.40  825.00   21.37    8.32   43.10    0.02    3.93    4.22  178.11    2.44     1799  120.378156   23.178702  1812.15 
  481.10 09 08 00.09  824.00   21.35    8.33   43.20   -0.98    2.74    3.15  156.67    3.29     1810  120.378151   23.178763  1826.48 
  484.58 09 08 03.57  823.00   21.29    8.33   43.36    0.64    2.82    2.99  197.79    2.93     1820  120.378150   23.178842  1835.97 
  487.63 09 08 06.63  822.00   21.26    8.29   43.34    2.00    4.51    4.98  203.30    3.17     1830  120.378154   23.178913  1847.75 
  492.04 09 08 11.03  821.00   21.29    8.41   43.60   -0.24    2.27    2.30  174.83    2.96     1841  120.378170   23.179011  1857.84 
  495.67 09 08 14.66  820.00   21.23    8.37   43.67    1.22    3.55    4.14  197.24    2.83     1851  120.378177   23.179080  1867.17 
  499.17 09 08 18.17  819.00   21.16    8.69   44.79    2.01    0.66    3.44  262.27    2.87     1861  120.378177   23.179133  1878.38 
  503.02 09 08 22.02  818.00   21.11    8.38   44.00   -0.22    6.67    6.68  178.57    2.89     1871  120.378170   23.179230  1885.95 
  506.77 09 08 25.77  817.00   21.06    8.44   44.31    1.65    2.01    2.67  213.43    3.03     1881  120.378195   23.179295  1894.48 
  510.66 09 08 29.65  816.00   21.01    8.32   44.07    0.02    2.18    2.18  180.60    2.53     1892  120.378200   23.179390  1904.64 
