Data Type/Direction:                       StormTracker/Ascending
File Format/Version:                       EOL Sounding Format/1.1
Project Name/Platform:                     unknown/StormTracker
Launch Site:                               unknown
Launch Location (lon,lat,alt):             120.37648216115468, 23.18604783884533, 111.98359586609637
UTC Launch Time (y,m,d,h,m,s):             2021, 04, 02, 10:59:59
Sonde Id/Sonde Type:                       unknown/StormTracker/
Reference Launch Data Source/Time:         unknown/unknown
System Operator/Comments:                  SOUNDING IN EOL FORMAT/
Post Processing Comments:                  AIQC_process_v2.1_L2; Created on 10 Dec 2021 08:43 UTC  
/
  Time   -- UTC  --   Press    Temp   Dewpt    RH     Uwind   Vwind   Wspd     Dir     dZ    GeoPoAlt     Lon         Lat      GPSAlt 
   29.84 11 00 28.83  987.00   32.18   21.44   53.15   -0.67   -4.37    4.42    8.59    6.16      253  120.376142   23.185626   256.87 
   31.20 11 00 30.20  986.00   32.03   21.42   53.56   -4.04   -1.34    4.54   71.28    6.63      262  120.376102   23.185592   265.85 
   32.74 11 00 31.74  985.00   31.88   21.41   53.95   -3.55    1.58    3.89  114.41    5.17      271  120.376040   23.185615   274.81 
   34.34 11 00 33.34  984.00   31.74   21.41   54.40   -0.90    0.43    0.99  115.78    5.81      280  120.376013   23.185617   285.78 
   35.82 11 00 34.81  983.00   31.58   21.42   54.93   -2.22   -2.95    4.03   46.41    6.19      289  120.375984   23.185586   295.38 
   37.54 11 00 36.53  982.00   31.42   21.41   55.41   -1.99   -4.10    4.60   24.96    5.38      298  120.375955   23.185519   305.00 
   39.55 11 00 38.55  981.00   31.24   21.41   55.97    0.83   -5.37    5.55  192.04    3.82      307  120.375966   23.185432   312.27 
   41.78 11 00 40.78  980.00   31.04   21.39   56.53    2.16   -3.81    4.44  326.61    5.95      316  120.376006   23.185352   320.97 
   43.93 11 00 42.93  979.00   30.85   21.40   57.18    0.78   -0.72    1.06  312.57    3.64      325  120.376039   23.185340   329.88 
   46.08 11 00 45.07  978.00   30.66   21.38   57.72    2.60   -2.98    3.96  318.46    3.81      334  120.376072   23.185296   336.08 
   47.94 11 00 46.94  977.00   30.52   21.38   58.18    1.02   -5.29    5.41  349.14    5.04      343  120.376109   23.185203   346.37 
   49.55 11 00 48.54  976.00   30.36   21.35   58.61    0.36   -2.30    2.33  351.02    5.71      352  120.376105   23.185149   358.14 
   51.26 11 00 50.25  975.00   30.21   21.31   58.98    0.19   -1.18    1.19  351.02    5.02      361  120.376100   23.185137   367.09 
   53.00 11 00 52.00  974.00   30.09   21.28   59.30    0.92   -1.54    1.79  329.21    4.73      370  120.376110   23.185120   375.90 
   54.43 11 00 53.43  973.00   29.94   21.26   59.73    0.98   -2.37    2.59  335.82    6.16      378  120.376120   23.185091   384.17 
   56.17 11 00 55.17  972.00   29.81   21.24   60.13    0.07   -4.55    4.60   61.35    4.92      387  120.376113   23.185031   393.63 
   58.10 11 00 57.09  971.00   29.68   21.23   60.52    1.94   -3.97    4.42  333.80    4.87      396  120.376162   23.184947   403.39 
   59.72 11 00 58.72  970.00   29.56   21.21   60.84    2.39   -2.37    3.40  316.03    5.43      405  120.376202   23.184913   410.91 
   61.95 11 01 00.94  969.00   29.45   21.20   61.19    2.28   -3.18    3.92  324.24    4.80      414  120.376259   23.184861   419.82 
   63.86 11 01 02.86  968.00   29.35   21.18   61.49   -0.33   -5.48    5.54   52.87    4.93      424  120.376241   23.184768   429.93 
   66.02 11 01 05.02  967.00   29.22   21.14   61.80   -0.36   -4.78    4.79    4.36    4.08      433  120.376230   23.184669   441.30 
   67.90 11 01 06.89  966.00   29.10   21.12   62.18   -0.30   -3.62    3.63    4.90    5.23      442  120.376221   23.184603   451.84 
   69.20 11 01 08.19  965.00   29.01   21.11   62.42   -0.63   -1.76    1.89   20.07    7.04      451  120.376202   23.184576   461.44 
   70.74 11 01 09.73  964.00   28.89   21.05   62.65    3.31   -2.70    4.54  225.25    6.11      460  120.376240   23.184538   472.36 
   72.29 11 01 11.29  963.00   28.80   21.05   62.96    4.22   -4.45    6.21  316.82    5.75      469  120.376299   23.184488   480.98 
   73.85 11 01 12.84  962.00   28.70   21.03   63.27    1.79   -3.66    4.08  334.11    5.74      478  120.376337   23.184426   491.05 
   75.27 11 01 14.26  961.00   28.60   21.01   63.55    1.87   -2.85    3.42  326.53    6.37      487  120.376355   23.184392   501.52 
   76.78 11 01 15.77  960.00   28.50   20.99   63.86    0.94   -3.41    3.57  344.89    6.41      496  120.376370   23.184347   511.94 
   78.10 11 01 17.10  959.00   28.39   20.96   64.12    0.20   -2.09    2.13  354.33    6.85      505  120.376371   23.184318   520.49 
   79.49 11 01 18.48  958.00   28.29   20.93   64.40    1.47   -1.45    2.08  314.54    6.45      514  120.376395   23.184295   528.57 
   81.15 11 01 20.15  957.00   28.20   20.92   64.72    2.65   -0.45    2.73  279.49    5.21      523  120.376433   23.184292   536.59 
   82.39 11 01 21.39  956.00   28.10   20.87   64.88    2.53    0.46    2.59  259.84    7.37      532  120.376458   23.184300   545.96 
   83.64 11 01 22.64  955.00   28.02   20.86   65.13    2.45   -0.87    2.69  288.61    7.13      541  120.376489   23.184294   555.23 
   85.17 11 01 24.17  954.00   27.94   20.83   65.32    1.91   -1.91    2.76  314.71    5.77      550  120.376522   23.184257   565.95 
   86.39 11 01 25.39  953.00   27.88   20.82   65.48    0.75   -2.46    2.59  343.91    7.51      559  120.376534   23.184232   575.44 
   87.48 11 01 26.48  952.00   27.80   20.79   65.70    1.67   -3.03    3.55  337.28    8.40      569  120.376550   23.184205   583.83 
   88.65 11 01 27.65  951.00   27.72   20.77   65.93    2.55   -3.81    4.59  326.42    7.61      578  120.376573   23.184164   592.20 
   90.17 11 01 29.16  950.00   27.64   20.77   66.22    1.95   -6.60    6.89  343.57    5.77      587  120.376602   23.184080   600.45 
   91.93 11 01 30.92  949.00   27.56   20.76   66.49    0.81   -6.68    6.73  353.10    4.81      596  120.376619   23.183974   607.14 
   93.63 11 01 32.62  948.00   27.47   20.72   66.66    2.04   -6.40    6.74  342.64    5.73      605  120.376643   23.183872   614.82 
   95.00 11 01 34.00  947.00   27.43   20.71   66.80    2.67   -6.61    7.13  337.99    6.87      614  120.376680   23.183790   623.59 
   96.50 11 01 35.49  946.00   27.33   20.66   67.00    3.71   -6.54    7.54  330.46    6.47      623  120.376725   23.183700   633.73 
   97.79 11 01 36.79  945.00   27.24   20.63   67.18    4.50   -5.27    6.94  319.35    6.90      632  120.376772   23.183638   642.72 
   99.14 11 01 38.14  944.00   27.14   20.56   67.31    4.88   -5.36    7.26  317.53    6.77      642  120.376836   23.183574   653.28 
  100.40 11 01 39.40  943.00   27.05   20.53   67.52    4.50   -3.30    5.60  305.43    7.23      651  120.376886   23.183532   661.95 
  101.82 11 01 40.82  942.00   26.96   20.50   67.78    1.81   -0.95    2.05  297.47    6.18      660  120.376935   23.183512   671.25 
  103.61 11 01 42.61  941.00   26.87   20.50   68.12    3.08   -0.88    3.22  285.27    5.83      669  120.376978   23.183494   681.71 
  104.87 11 01 43.86  940.00   26.79   20.50   68.46    2.86   -1.59    3.28  299.25    7.33      678  120.377007   23.183481   690.46 
  106.39 11 01 45.39  939.00   26.67   20.48   68.88    2.61   -2.32    3.53  310.02    6.02      687  120.377052   23.183458   700.90 
  107.73 11 01 46.73  938.00   26.58   20.41   68.93    2.84   -2.37    3.72  309.16    6.74      696  120.377085   23.183433   711.35 
  108.99 11 01 47.98  937.00   26.48   20.29   68.80    2.21   -1.92    2.93  311.05    7.49      706  120.377120   23.183410   720.33 
  110.50 11 01 49.50  936.00   26.38   20.24   69.00    3.19   -1.77    3.67  298.03    6.29      715  120.377170   23.183375   730.95 
  111.87 11 01 50.87  935.00   26.30   20.22   69.27    2.43   -0.97    2.62  291.73    6.58      724  120.377197   23.183370   739.74 
  113.82 11 01 52.82  934.00   26.20   20.28   69.91    3.00   -1.25    3.25  292.41    7.82      733  120.377252   23.183360   749.91 
  115.48 11 01 54.47  933.00   26.12   20.30   70.32    3.25   -1.46    3.57  293.78   16.00      742  120.377296   23.183341   757.74 
  117.13 11 01 56.13  932.00   26.05   20.32   70.73    3.51   -1.67    3.89  295.15   24.18      752  120.377340   23.183322   765.57 
  118.79 11 01 57.78  931.00   25.97   20.34   71.15    3.76   -1.88    4.20  296.52   32.36      761  120.377384   23.183302   773.40 
  120.41 11 01 59.40  930.00   25.87   20.35   71.62    4.91   -1.99    5.30  292.35    5.49      770  120.377460   23.183272   782.51 
  122.27 11 02 01.26  929.00   25.78   20.37   72.08    2.88   -1.68    3.34  300.17    5.19      779  120.377525   23.183225   792.72 
  123.94 11 02 02.93  928.00   25.66   20.35   72.49    3.11   -2.85    4.22  312.49    5.22      788  120.377568   23.183191   801.66 
  125.43 11 02 04.43  927.00   25.57   20.32   72.76    2.80   -2.42    3.74  310.69    8.00      797  120.377616   23.183163   809.41 
  126.87 11 02 05.86  926.00   25.48   20.28   72.95    3.19   -1.72    3.71  298.33   14.29      807  120.377668   23.183139   822.20 
  128.34 11 02 07.33  925.00   25.40   20.24   73.17    3.72   -1.22    3.92  288.24   14.70      816  120.377724   23.183117   834.11 
  129.99 11 02 08.98  924.00   25.30   20.22   73.50    3.74   -1.11    3.90  286.50    5.45      825  120.377770   23.183100   844.58 
  131.92 11 02 10.92  923.00   25.20   20.19   73.78    1.74   -0.51    1.81  286.49    4.61      834  120.377808   23.183118   851.02 
  134.64 11 02 13.64  922.00   25.12   20.13   73.90    3.30   -0.41    3.35  277.81    3.19      844  120.377866   23.183146   857.94 
  140.82 11 02 19.82  921.00   24.97   20.20   74.88    3.12    3.59    4.76  221.08    1.82      853  120.378055   23.183275   866.44 
  143.64 11 02 22.64  920.00   24.87   20.17   75.16    3.32    2.10    4.02  237.39    3.98      862  120.378136   23.183336   871.90 
  146.33 11 02 25.32  919.00   24.74   20.11   75.47    5.47   -3.30    6.42  300.82    2.87      871  120.378276   23.183297   882.08 
  149.08 11 02 28.08  918.00   24.60   20.07   75.92    3.25   -2.79    4.29  310.63    3.41      880  120.378402   23.183208   890.51 
  151.21 11 02 30.21  917.00   24.47   20.03   76.32    3.40   -3.34    4.77  314.46    4.21      889  120.378466   23.183154   897.80 
  154.50 11 02 33.49  916.00   24.32   19.43   74.20    1.25   -1.57    2.01  321.55    2.22      898  120.378545   23.183080   909.27 
  157.26 11 02 36.25  915.00   24.25   17.73   66.96    2.54   -1.98    3.22  307.87    3.41      908  120.378585   23.183047   918.93 
  160.04 11 02 39.04  914.00   24.24   16.90   63.58    2.05   -1.65    2.64  308.63    3.37      917  120.378620   23.183009   929.50 
  162.39 11 02 41.38  913.00   24.24   16.51   62.07    1.30   -1.80    2.22  324.24    4.59      927  120.378640   23.182956   941.45 
  164.26 11 02 43.25  912.00   24.24   16.29   61.20    1.06   -1.48    1.82  324.24    5.52      936  120.378647   23.182927   950.48 
  165.83 11 02 44.82  911.00   24.24   16.13   60.57    0.89   -1.24    1.52  324.24    5.83      946  120.378648   23.182912   957.48 
  167.81 11 02 46.80  910.00   24.27   15.99   59.94    0.89   -1.24    1.52  324.24    4.38      955  120.378678   23.182884   964.71 
  169.48 11 02 48.47  909.00   24.28   15.94   59.70    1.82   -1.97    2.69  319.16    6.05      965  120.378714   23.182870   973.36 
  171.20 11 02 50.20  908.00   24.28   15.91   59.56    3.41   -2.25    4.08  303.48    5.15      975  120.378768   23.182838   983.35 
  173.26 11 02 52.25  907.00   24.31   15.83   59.17    1.75   -1.13    2.09  302.91    5.16      984  120.378833   23.182817   990.61 
  174.89 11 02 53.88  906.00   24.32   15.77   58.92    2.10   -1.32    2.48  302.21    6.11      994  120.378858   23.182792   998.29 
  176.54 11 02 55.53  905.00   24.32   15.69   58.59    1.57   -0.99    1.86  302.21    5.86     1004  120.378839   23.182775  1007.75 
  178.02 11 02 57.02  904.00   24.31   15.57   58.20    2.13   -1.34    2.52  302.21    6.68     1013  120.378820   23.182750  1016.19 
  179.51 11 02 58.50  903.00   24.32   15.48   57.85    2.02   -1.27    2.39  302.21    6.43     1023  120.378790   23.182730  1024.55 
  181.41 11 03 00.40  902.00   24.31   15.32   57.28    0.90   -0.57    1.06  302.21    4.48     1032  120.378780   23.182700  1035.59 
  183.89 11 03 02.89  901.00   24.32   15.21   56.81    1.54   -0.97    1.83  302.21    4.25     1042  120.378789   23.182681  1046.99 
  186.86 11 03 05.86  900.00   24.36   14.97   55.84    1.16   -2.57    2.86  333.72    3.65     1052  120.378810   23.182624  1056.59 
  189.65 11 03 08.65  899.00   24.39   14.89   55.43    1.03   -2.63    2.83  338.74    3.76     1062  120.378773   23.182550  1067.02 
  191.70 11 03 10.70  898.00   24.38   14.82   55.23    0.85   -2.20    2.36  338.74    8.85     1071  120.378753   23.182514  1076.27 
  194.33 11 03 13.32  897.00   24.39   14.80   55.10    0.66   -1.69    1.81  338.74    2.92     1081  120.378740   23.182477  1087.22 
  196.88 11 03 15.88  896.00   24.40   14.75   54.91    0.36   -0.93    1.00  338.74    4.06     1091  120.378730   23.182451  1096.64 
  199.50 11 03 18.49  895.00   24.41   14.72   54.75    0.63   -1.63    1.75  338.74   11.33     1101  120.378710   23.182425  1107.39 
  202.20 11 03 21.19  894.00   24.42   14.68   54.60    0.93   -2.38    2.56  338.74   15.37     1110  120.378688   23.182396  1118.22 
  205.19 11 03 24.19  893.00   24.42   14.58   54.26   -0.21   -1.74    1.75    7.01    6.48     1120  120.378670   23.182338  1128.28 
  207.61 11 03 26.60  892.00   24.42   14.43   53.72   -0.19   -1.54    1.56    7.01    4.02     1130  120.378674   23.182308  1137.47 
  210.17 11 03 29.16  891.00   24.40   14.15   52.84   -0.31   -2.16    2.19    7.60    4.78     1139  120.378678   23.182268  1149.52 
  212.23 11 03 31.23  890.00   24.37   13.89   52.04   -0.87   -2.63    2.82   14.99   13.04     1149  120.378647   23.182237  1156.89 
  214.30 11 03 33.29  889.00   24.34   13.63   51.25   -1.43   -3.10    3.45   22.39   21.31     1159  120.378616   23.182206  1164.26 
  216.55 11 03 35.54  888.00   24.32   13.33   50.33   -2.56   -3.62    4.46   34.70   14.41     1169  120.378568   23.182164  1173.11 
  219.07 11 03 38.06  887.00   24.30   13.09   49.59   -1.85   -1.97    2.70   43.25    4.07     1178  120.378509   23.182089  1183.45 
  221.45 11 03 40.44  886.00   24.26   13.00   49.44   -1.76   -1.87    2.57   43.25    4.21     1188  120.378467   23.182041  1193.28 
  223.73 11 03 42.72  885.00   24.22   13.07   49.76   -2.73   -1.58    3.16   59.29    7.81     1198  120.378398   23.182013  1203.18 
  226.63 11 03 45.63  884.00   24.19   12.98   49.57   -3.44   -1.64    3.81   64.37    2.85     1207  120.378311   23.181977  1216.88 
  229.80 11 03 48.80  883.00   24.17   12.79   49.02   -3.26   -1.15    3.46   70.65    3.23     1217  120.378206   23.181950  1226.39 
  232.66 11 03 51.66  882.00   24.11   12.67   48.80   -2.11   -0.61    2.20   73.88    3.42     1227  120.378147   23.181923  1235.38 
  235.27 11 03 54.27  881.00   24.08   12.61   48.67   -2.11   -0.50    2.18   76.24    4.02     1237  120.378115   23.181900  1242.80 
  237.57 11 03 56.57  880.00   24.05   12.37   48.03   -3.24   -0.03    3.24   89.09    3.88     1246  120.378057   23.181900  1251.96 
  241.05 11 04 00.04  879.00   24.02   12.17   47.50   -1.73    0.01    1.73   90.32    2.85     1256  120.377959   23.181890  1260.76 
  244.21 11 04 03.20  878.00   23.98   12.03   47.18   -2.25    0.01    2.25   90.32    3.54     1266  120.377896   23.181898  1269.51 
  246.61 11 04 05.60  877.00   23.93   11.91   46.94   -2.09    0.01    2.09   90.32    3.37     1275  120.377848   23.181880  1279.11 
  249.94 11 04 08.94  876.00   23.91   11.91   46.99   -1.78    0.01    1.78   90.32    3.06     1285  120.377791   23.181831  1290.88 
  253.39 11 04 12.39  875.00   23.87   11.80   46.76   -1.57    0.01    1.57   90.32    2.85     1295  120.377756   23.181790  1301.68 
  257.32 11 04 16.31  874.00   23.84   11.72   46.60   -1.31    0.01    1.31   90.32    2.87     1305  120.377697   23.181787  1312.95 
  259.81 11 04 18.80  873.00   23.81   11.66   46.50   -0.30    0.00    0.30   90.32    4.10     1315  120.377682   23.181780  1320.48 
  262.73 11 04 21.72  872.00   23.76   11.56   46.33   -0.58    0.00    0.58   90.32    3.06     1324  120.377663   23.181800  1333.31 
  265.79 11 04 24.78  871.00   23.74   11.47   46.12   -1.38    0.01    1.38   90.32    2.82     1334  120.377670   23.181818  1342.48 
  269.33 11 04 28.32  870.00   23.71   11.41   46.00   -1.16    0.01    1.16   90.32    2.75     1344  120.377683   23.181843  1351.66 
  273.04 11 04 32.03  869.00   23.68   11.24   45.59   -0.54    0.00    0.54   90.32    2.79     1354  120.377700   23.181870  1362.20 
  276.41 11 04 35.41  868.00   23.68   11.01   44.88   -1.18    0.01    1.18   90.32    3.37     1364  120.377720   23.181904  1370.91 
  279.32 11 04 38.31  867.00   23.66   10.67   43.94   -0.72    0.00    0.72   90.32    3.01     1374  120.377720   23.181920  1380.37 
  282.59 11 04 41.59  866.00   23.66   10.35   43.00   -1.36    0.01    1.36   90.32    3.30     1384  120.377698   23.181936  1389.30 
  285.82 11 04 44.82  865.00   23.67    9.95   41.85   -1.12    0.32    1.16  106.04    2.84     1394  120.377660   23.181968  1399.46 
  288.77 11 04 47.76  864.00   23.66    9.69   41.15   -1.23    0.35    1.28  106.04    3.39     1404  120.377660   23.182008  1410.74 
  291.87 11 04 50.86  863.00   23.69    9.69   41.09   -1.61    0.46    1.67  106.04    3.62     1414  120.377679   23.182010  1419.71 
  295.11 11 04 54.11  862.00   23.69    9.65   40.98   -0.99    0.28    1.03  106.04    3.36     1424  120.377700   23.182041  1432.44 
  298.50 11 04 57.49  861.00   23.70    9.44   40.35   -2.43    0.70    2.53  106.04    3.15     1434  120.377710   23.182105  1442.79 
  302.35 11 05 01.34  860.00   23.74    9.66   40.87   -0.52    0.63    0.82  140.48    2.81     1445  120.377690   23.182160  1452.90 
  305.93 11 05 04.92  859.00   23.76    9.83   41.30   -0.50    0.61    0.79  140.48    3.30     1455  120.377700   23.182161  1460.91 
  309.51 11 05 08.51  858.00   23.77    9.86   41.35   -0.64    0.78    1.01  140.48    2.97     1465  120.377680   23.182165  1469.71 
  312.94 11 05 11.94  857.00   23.76   10.49   43.17   -1.29    1.57    2.03  140.48    3.29     1475  120.377660   23.182199  1480.47 
  316.39 11 05 15.38  856.00   23.75   12.06   47.91   -1.37    1.65    2.15  140.47    3.08     1485  120.377636   23.182258  1490.92 
  320.00 11 05 19.00  855.00   23.74   12.06   47.93   -1.37    1.61    2.11  139.40    7.75     1495  120.377583   23.182310  1501.30 
  323.53 11 05 22.53  854.00   23.73   11.56   46.40   -1.29    1.46    1.94  138.45   16.06     1506  120.377536   23.182363  1512.34 
  326.83 11 05 25.83  853.00   23.69   10.60   43.67   -0.54    0.60    0.81  138.33    3.54     1515  120.377492   23.182378  1522.14 
  329.61 11 05 28.61  852.00   23.65   10.10   42.32   -1.46    2.53    2.93  149.84    3.83     1525  120.377458   23.182428  1532.28 
  332.18 11 05 31.17  851.00   23.62   10.27   42.89   -0.88    2.12    2.30  157.52    4.45     1536  120.377440   23.182485  1542.80 
  334.60 11 05 33.59  850.00   23.57   10.27   43.00   -1.45    2.04    2.51  144.46    3.96     1546  120.377414   23.182532  1553.17 
  337.06 11 05 36.06  849.00   23.54    9.77   41.68   -1.25    1.39    1.87  138.25    4.40     1556  120.377369   23.182561  1562.57 
  339.74 11 05 38.74  848.00   23.52    9.44   40.80   -0.73    0.58    0.93  128.75    4.29     1566  120.377330   23.182580  1572.14 
  342.01 11 05 41.00  847.00   23.51    9.21   40.20   -1.67    1.35    2.15  128.98    4.34     1576  120.377330   23.182610  1581.68 
  344.46 11 05 43.46  846.00   23.51    9.06   39.81   -0.23    2.66    2.70  173.47    4.18     1586  120.377340   23.182669  1591.62 
  347.07 11 05 46.07  845.00   23.51    8.98   39.59    0.68    3.17    3.24  192.12    3.72     1596  120.377359   23.182731  1602.21 
  349.48 11 05 48.47  844.00   23.49    8.89   39.40    0.11    1.83    1.83  183.46    4.22     1607  120.377345   23.182780  1611.81 
  352.08 11 05 51.07  843.00   23.48    8.84   39.29    0.12    1.97    1.97  183.46    4.30     1617  120.377351   23.182822  1621.31 
  354.54 11 05 53.53  842.00   23.47    8.80   39.20    0.09    1.47    1.47  183.46    3.30     1627  120.377365   23.182855  1633.42 
  357.80 11 05 56.80  841.00   23.46    8.75   39.10   -0.12    2.14    2.14  176.68    3.53     1637  120.377372   23.182908  1644.47 
  361.21 11 06 00.20  840.00   23.46    8.76   39.12   -0.14    2.37    2.37  176.50    2.93     1648  120.377360   23.182984  1654.78 
  363.70 11 06 02.70  839.00   23.44    8.80   39.30   -0.07    1.19    1.19  176.50    4.07     1658  120.377377   23.183017  1665.34 
  366.61 11 06 05.61  838.00   23.42    8.86   39.50   -0.16    2.56    2.57  176.50    3.40     1668  120.377412   23.183036  1676.11 
  368.82 11 06 07.82  837.00   23.39    8.87   39.60    1.25    2.43    2.73  207.23    3.69     1678  120.377456   23.183068  1686.10 
  371.70 11 06 10.70  836.00   23.36    8.92   39.80    1.77    2.23    2.85  218.54    3.75     1689  120.377531   23.183114  1698.33 
  374.24 11 06 13.23  835.00   23.30    8.92   39.92    1.64    2.05    2.62  218.54    3.87     1699  120.377572   23.183155  1707.40 
  376.67 11 06 15.67  834.00   23.26    9.01   40.27    1.74    2.19    2.79  218.54    4.47     1709  120.377613   23.183203  1719.37 
  378.67 11 06 17.67  833.00   23.18    8.97   40.37    1.90    2.50    3.14  217.21    5.09     1719  120.377630   23.183250  1729.09 
  380.86 11 06 19.85  832.00   23.10    8.98   40.59    2.27    3.28    3.99  214.70    4.01     1729  120.377657   23.183316  1741.69 
  383.29 11 06 22.29  831.00   23.06    8.96   40.63    1.88    2.52    3.15  216.79    4.59     1739  120.377699   23.183383  1750.24 
  385.67 11 06 24.66  830.00   22.98    8.95   40.80    1.98    2.64    3.30  216.79    3.59     1749  120.377753   23.183430  1761.19 
  388.31 11 06 27.30  829.00   22.92    8.94   40.93    1.45    2.22    2.66  213.72    4.08     1759  120.377783   23.183486  1772.25 
  390.09 11 06 29.08  828.00   22.87    8.92   41.01    1.16    2.95    3.18  201.43    6.31     1769  120.377790   23.183533  1780.70 
  392.03 11 06 31.03  827.00   22.76    8.90   41.20    0.28    2.56    2.58  186.20    4.34     1779  120.377801   23.183581  1792.12 
  394.27 11 06 33.26  826.00   22.69    8.87   41.30    1.87    3.31    3.80  209.49    3.79     1789  120.377845   23.183638  1802.63 
  396.82 11 06 35.82  825.00   22.63    8.85   41.40    2.95    5.38    6.13  208.78    3.41     1799  120.377915   23.183731  1814.61 
  399.90 11 06 38.89  824.00   22.56    8.86   41.59    2.73    2.69    3.84  225.68    2.72     1809  120.378017   23.183818  1824.03 
  402.77 11 06 41.77  823.00   22.51    8.85   41.70    2.42    1.85    3.04  232.63    3.72     1819  120.378105   23.183865  1834.73 
  405.49 11 06 44.49  822.00   22.43    8.83   41.85    3.04    2.64    4.03  228.99    3.99     1830  120.378165   23.183925  1843.60 
  408.48 11 06 47.47  821.00   22.38    8.82   41.95    3.91    3.23    5.07  230.54    3.20     1840  120.378279   23.184004  1856.01 
  411.50 11 06 50.50  820.00   22.32    8.79   42.00    4.57    2.49    5.22  241.67    3.25     1850  120.378415   23.184080  1866.33 
  414.57 11 06 53.56  819.00   22.27    8.74   42.00    4.06    1.30    4.27  252.30    2.89     1860  120.378543   23.184116  1874.66 
  418.03 11 06 57.03  818.00   22.21    8.72   42.10    3.62    2.62    4.47  234.11    3.05     1870  120.378661   23.184191  1883.48 
  421.23 11 07 00.23  817.00   22.15    8.70   42.20    3.20    3.20    4.53  224.90    4.02     1881  120.378747   23.184297  1895.98 
  423.46 11 07 02.45  816.00   22.08    8.64   42.20    4.04    3.15    5.12  232.06    4.56     1891  120.378838   23.184354  1907.46 
  425.47 11 07 04.46  815.00   21.98    8.60   42.35    4.66    2.96    5.52  237.63    5.01     1901  120.378923   23.184409  1916.47 
  427.49 11 07 06.49  814.00   21.89    8.57   42.50    5.37    2.36    5.87  246.27    5.00     1911  120.379035   23.184450  1925.79 
