Data Type/Direction:                       StormTracker/Ascending
File Format/Version:                       EOL Sounding Format/1.1
Project Name/Platform:                     unknown/StormTracker
Launch Site:                               unknown
Launch Location (lon,lat,alt):             120.37643, 23.18603, 87.41383030478067
UTC Launch Time (y,m,d,h,m,s):             2021, 04, 02, 11:59:57
Sonde Id/Sonde Type:                       unknown/StormTracker/
Reference Launch Data Source/Time:         unknown/unknown
System Operator/Comments:                  SOUNDING IN EOL FORMAT/
Post Processing Comments:                  AIQC_process_v2.1_L2; Created on 10 Dec 2021 08:48 UTC  
/
  Time   -- UTC  --   Press    Temp   Dewpt    RH     Uwind   Vwind   Wspd     Dir     dZ    GeoPoAlt     Lon         Lat      GPSAlt 
   sec   hh mm   ss     mb      C       C       %      m/s     m/s     m/s     deg     m/s       m        deg         deg         m   
-------- -- -- ----- ------- ------- ------- ------- ------- ------- ------- ------- ------- -------- ----------- ----------- --------
  350.29 12 05 47.29  842.00   23.70    9.00   39.20    0.46    1.61    1.74  180.40    3.34     1628  120.379883   23.184106  1641.36 
  353.99 12 05 50.98  841.00   23.65    8.99   39.30    0.78    1.99    2.14  201.31    2.57     1638  120.379910   23.184180  1651.23 
  356.64 12 05 53.64  840.00   23.61    9.00   39.40    0.82    2.70    2.82  196.94    3.69     1648  120.379926   23.184233  1660.89 
  359.69 12 05 56.68  839.00   23.60    9.09   39.67    0.83    4.18    4.42  189.30    3.32     1658  120.379957   23.184297  1672.28 
  362.84 12 05 59.83  838.00   23.56    9.14   39.90    0.30    3.47    3.63  187.75    3.64     1668  120.379970   23.184357  1683.38 
  365.75 12 06 02.75  837.00   23.52    9.13   39.98    1.30    1.51    2.01  218.28    2.99     1679  120.379998   23.184418  1693.13 
  368.79 12 06 05.78  836.00   23.49    9.18   40.18    0.43    2.93    3.06  185.02    3.64     1689  120.380030   23.184494  1702.44 
  372.04 12 06 09.04  835.00   23.43    9.17   40.30    0.81    3.08    3.19  194.79    3.26     1699  120.380060   23.184571  1712.30 
  375.13 12 06 12.13  834.00   23.39    9.17   40.40    2.00    3.99    4.46  206.65    3.24     1709  120.380101   23.184634  1721.96 
  378.27 12 06 15.26  833.00   23.36    9.15   40.40    1.55    1.67    2.28  222.39    3.42     1719  120.380153   23.184710  1732.15 
  381.21 12 06 18.20  832.00   23.31    9.11   40.42    1.31    3.16    3.42  201.13    3.34     1729  120.380190   23.184784  1742.39 
  384.10 12 06 21.10  831.00   23.24    9.11   40.61    1.59    4.21    4.51  200.41    3.45     1739  120.380220   23.184852  1751.51 
  387.11 12 06 24.10  830.00   23.18    9.16   40.90    2.72    1.43    3.11  241.84    3.50     1749  120.380272   23.184902  1761.10 
  390.18 12 06 27.17  829.00   23.12    9.15   41.02    1.05    2.75    2.95  200.21    3.18     1760  120.380314   23.184994  1771.73 
  393.50 12 06 30.49  828.00   23.02    9.17   41.30    1.45    3.70    4.06  202.52    2.74     1770  120.380370   23.185085  1781.75 
  396.48 12 06 33.48  827.00   22.96    9.16   41.45    1.22    4.16    4.44  202.43    2.95     1780  120.380435   23.185149  1792.92 
  399.56 12 06 36.56  826.00   22.87    9.17   41.70    2.38    3.99    4.73  214.73    3.14     1790  120.380501   23.185217  1803.84 
  402.58 12 06 39.57  825.00   22.78    9.15   41.86    3.19    2.57    4.13  226.98    3.25     1800  120.380547   23.185292  1814.33 
  405.33 12 06 42.32  824.00   22.71    9.15   42.03    2.35    2.47    3.41  222.15    3.69     1810  120.380600   23.185350  1825.31 
  408.40 12 06 45.40  823.00   22.61    9.14   42.24    2.03    2.99    3.62  214.11    3.46     1820  120.380658   23.185432  1835.80 
  411.29 12 06 48.29  822.00   22.52    9.11   42.40    4.24    2.79    5.08  236.31    3.25     1830  120.380722   23.185499  1845.47 
  414.44 12 06 51.43  821.00   22.44    9.08   42.54    3.45    3.53    4.97  224.79    3.13     1840  120.380798   23.185579  1855.60 
  417.40 12 06 54.39  820.00   22.33    9.08   42.80    2.49    2.42    3.54  222.59    3.27     1850  120.380872   23.185648  1865.91 
  420.48 12 06 57.47  819.00   22.25    9.04   42.90    2.18    2.68    3.54  225.13    3.21     1860  120.380980   23.185714  1875.82 
  423.77 12 07 00.76  818.00   22.18    9.03   43.08    1.83    2.26    2.91  219.28    3.23     1870  120.381048   23.185795  1886.05 
  426.82 12 07 03.81  817.00   22.11    9.03   43.24    3.55    1.86    4.01  241.95    4.31     1880  120.381156   23.185862  1895.61 
  429.82 12 07 06.81  816.00   22.03    9.01   43.40    2.23    3.10    3.82  216.29    3.10     1890  120.381226   23.185935  1903.71 
  432.81 12 07 09.81  815.00   21.96    8.98   43.50    3.52    4.62    5.89  217.63    3.20     1900  120.381314   23.186003  1913.04 
  436.15 12 07 13.14  814.00   21.87    8.97   43.70    3.93    1.93    4.39  244.02    2.52     1910  120.381424   23.186064  1923.81 
  438.99 12 07 15.99  813.00   21.76    8.90   43.80    1.82    1.39    2.29  232.53    3.38     1920  120.381510   23.186140  1934.04 
  441.92 12 07 18.91  812.00   21.68    8.74   43.52    3.65    2.57    4.47  234.79    3.85     1930  120.381598   23.186208  1945.29 
  445.30 12 07 22.30  811.00   21.60    8.54   43.17    4.49    3.01    5.43  235.50    3.11     1940  120.381735   23.186276  1956.33 
  448.69 12 07 25.68  810.00   21.49    8.31   42.80    3.82    4.34    5.79  221.01    2.68     1950  120.381851   23.186347  1967.65 
  451.87 12 07 28.86  809.00   21.39    8.19   42.70    3.69    2.63    4.56  234.00    4.13     1960  120.381970   23.186416  1978.30 
  455.02 12 07 32.01  808.00   21.32    8.16   42.80    2.98    1.51    3.34  243.17    2.99     1970  120.382081   23.186480  1988.32 
  458.44 12 07 35.44  807.00   21.24    8.11   42.86    3.33    2.30    4.09  235.78    2.75     1981  120.382233   23.186559  1999.37 
  461.38 12 07 38.38  806.00   21.15    8.12   43.14    5.13    1.64    5.39  251.99    3.12     1991  120.382349   23.186614  2010.91 
  464.57 12 07 41.56  805.00   21.06    8.12   43.36    5.19    2.46    5.80  244.35    2.63     2001  120.382478   23.186691  2021.94 
  467.63 12 07 44.62  804.00   20.97    7.91   43.00    4.45    0.69    4.56  258.24    3.32     2011  120.382611   23.186740  2031.95 
  471.01 12 07 48.00  803.00   20.88    7.77   42.80    3.55    2.18    4.16  238.44    3.54     2021  120.382760   23.186810  2041.54 
  474.13 12 07 51.12  802.00   20.81    7.56   42.39    3.58    2.17    4.19  238.75    3.05     2031  120.382914   23.186873  2052.13 
  477.71 12 07 54.70  801.00   20.74    7.38   42.06    3.98    2.44    4.79  238.20    3.16     2042  120.383081   23.186934  2063.15 
  481.13 12 07 58.13  800.00   20.67    7.22   41.79    5.28    1.95    5.64  249.60    2.95     2052  120.383245   23.186993  2074.91 
  484.53 12 08 01.53  799.00   20.59    7.12   41.70    4.61    2.37    5.18  242.77    3.22     2062  120.383381   23.187051  2085.76 
  487.76 12 08 04.75  798.00   20.49    7.04   41.70    3.73    1.60    4.06  246.53    2.62     2072  120.383510   23.187105  2097.09 
  490.97 12 08 07.97  797.00   20.41    6.93   41.60    2.99    1.17    3.21  248.58    3.63     2082  120.383649   23.187159  2109.90 
  494.38 12 08 11.37  796.00   20.31    6.88   41.74    5.59    1.56    5.81  254.56    3.20     2092  120.383805   23.187204  2120.61 
  497.73 12 08 14.73  795.00   20.22    6.85   41.89    4.21    0.93    4.32  256.95    5.09     2103  120.383938   23.187256  2132.07 
  500.92 12 08 17.91  794.00   20.16    6.87   42.09    2.83    1.46    3.19  242.94    2.70     2113  120.384058   23.187308  2142.77 
  504.24 12 08 21.23  793.00   20.09    6.88   42.30    4.11    0.70    4.17  259.78    3.50     2123  120.384174   23.187350  2152.40 
  507.62 12 08 24.61  792.00   20.02    6.87   42.46    4.37    0.98    4.48  256.46    3.13     2134  120.384321   23.187386  2163.29 
  510.91 12 08 27.91  791.00   19.93    6.87   42.69    4.98    0.67    5.03  262.34    3.47     2144  120.384466   23.187419  2175.20 
  514.29 12 08 31.28  790.00   19.82    6.85   42.93    3.05    0.56    3.13  257.57    2.95     2154  120.384592   23.187450  2186.66 
  517.70 12 08 34.70  789.00   19.73    6.83   43.10    4.56   -0.05    4.60  268.74    3.01     2164  120.384738   23.187480  2198.01 
  521.01 12 08 38.01  788.00   19.64    6.78   43.20    5.08    0.32    5.09  266.36    2.52     2174  120.384880   23.187510  2207.12 
  523.96 12 08 40.95  787.00   19.54    6.59   42.90    6.57    0.21    6.58  268.02    3.41     2185  120.385007   23.187530  2217.41 
  527.47 12 08 44.46  786.00   19.46    6.40   42.55    5.79    0.32    5.82  267.27    2.95     2195  120.385163   23.187565  2227.82 
  530.99 12 08 47.99  785.00   19.39    6.22   42.20    4.16    0.25    4.17  266.56    2.85     2205  120.385310   23.187590  2237.72 
  534.28 12 08 51.27  784.00   19.34    6.08   41.94    5.13    0.85    5.20  260.10    4.94     2216  120.385445   23.187610  2248.57 
  537.59 12 08 54.59  783.00   19.26    5.86   41.50    4.74    1.36    4.94  253.95    5.09     2226  120.385576   23.187636  2260.10 
  541.02 12 08 58.02  782.00   19.19    5.55   40.80    5.32    0.41    5.34  265.46    2.91     2237  120.385721   23.187640  2271.34 
  544.48 12 09 01.48  781.00   19.12    5.38   40.50    5.18    1.21    5.31  256.66    3.09     2247  120.385854   23.187685  2281.49 
  547.88 12 09 04.88  780.00   19.04    5.07   39.82    5.80    0.43    5.84  264.39    2.89     2257  120.385974   23.187709  2292.33 
  551.31 12 09 08.30  779.00   18.95    4.94   39.70    5.30    0.04    5.30  269.57    3.39     2268  120.386098   23.187730  2303.11 
  554.52 12 09 11.51  778.00   18.90    4.79   39.40    3.64    0.18    3.66  267.67    3.25     2278  120.386225   23.187745  2313.69 
  557.56 12 09 14.56  777.00   18.85    4.55   38.89    2.44    0.20    2.45  262.96    3.60     2289  120.386341   23.187756  2324.23 
  560.80 12 09 17.79  776.00   18.78    4.06   37.74    1.58    0.23    1.60  261.54    3.50     2299  120.386436   23.187780  2334.66 
  564.34 12 09 21.33  775.00   18.71    3.46   36.33    3.60    1.18    3.79  251.77    2.86     2310  120.386540   23.187820  2346.21 
  567.59 12 09 24.58  774.00   18.63    3.22   35.88    4.13    1.44    4.37  250.91    2.95     2320  120.386633   23.187846  2356.70 
  570.76 12 09 27.75  773.00   18.56    2.87   35.17    4.21    1.35    4.44  252.27    3.54     2331  120.386720   23.187865  2367.29 
  574.01 12 09 31.00  772.00   18.49    2.45   34.30    2.51    0.54    2.57  257.76    2.86     2341  120.386820   23.187900  2378.58 
  577.04 12 09 34.04  771.00   18.43    2.06   33.49    0.60    0.20    0.63  248.77    3.81     2352  120.386871   23.187930  2388.01 
  580.44 12 09 37.44  770.00   18.35    1.64   32.67    2.06    0.87    2.24  247.06    3.03     2362  120.386939   23.187944  2398.84 
  583.62 12 09 40.62  769.00   18.29    1.01   31.33    2.66    1.12    2.97  247.86    3.70     2373  120.387002   23.187956  2408.36 
  587.12 12 09 44.12  768.00   18.20    0.35   30.05    1.90   -0.05    1.97  272.54    3.05     2383  120.387061   23.187961  2420.30 
  590.35 12 09 47.35  767.00   18.16   -0.57   28.18    2.52   -0.65    2.62  281.14    3.01     2394  120.387114   23.187970  2431.20 
  593.72 12 09 50.71  766.00   18.08   -1.83   25.81    0.97    0.47    1.08  243.93    2.59     2405  120.387167   23.187990  2442.53 
  596.87 12 09 53.86  765.00   18.04   -2.44   24.74    2.45    1.49    2.86  238.56    3.50     2415  120.387247   23.188027  2452.58 
  600.25 12 09 57.24  764.00   18.00   -2.86   24.05    2.08    0.77    2.22  250.03    3.78     2426  120.387335   23.188042  2464.09 
  603.69 12 10 00.69  763.00   17.99   -3.21   23.43    3.28    0.88    3.43  254.94    3.16     2437  120.387421   23.188067  2475.99 
  606.80 12 10 03.80  762.00   17.96   -3.42   23.12    3.22    1.74    3.67  242.30    3.64     2448  120.387476   23.188088  2487.56 
  610.14 12 10 07.14  761.00   17.92   -3.78   22.57    1.49    0.69    1.65  242.92    3.33     2459  120.387544   23.188121  2498.17 
  613.48 12 10 10.47  760.00   17.88   -4.18   21.95    1.84    1.14    2.18  234.81    2.90     2470  120.387610   23.188165  2510.11 
  616.61 12 10 13.61  759.00   17.85   -4.39   21.64    1.01    1.97    2.30  219.33    3.39     2481  120.387666   23.188192  2521.72 
  619.95 12 10 16.95  758.00   17.80   -4.52   21.50    2.52    0.92    2.68  250.01    3.63     2492  120.387729   23.188230  2533.16 
  623.07 12 10 20.06  757.00   17.74   -4.64   21.39    1.75    1.46    2.28  230.05    3.55     2502  120.387761   23.188270  2543.42 
  626.48 12 10 23.47  756.00   17.69   -4.80   21.20    0.58    1.24    1.37  204.77    2.86     2513  120.387795   23.188315  2553.66 
  629.80 12 10 26.80  755.00   17.62   -4.93   21.10    0.50    1.10    1.21  204.47    3.34     2524  120.387820   23.188378  2564.46 
  633.09 12 10 30.09  754.00   17.55   -4.98   21.10    2.13    1.18    2.45  241.48    3.47     2535  120.387852   23.188432  2575.59 
  636.35 12 10 33.35  753.00   17.48   -5.04   21.10    0.79    2.04    2.23  203.90    3.50     2545  120.387884   23.188504  2586.09 
  639.59 12 10 36.58  752.00   17.44   -5.08   21.10    0.63    2.17    2.28  194.69    3.48     2556  120.387914   23.188552  2598.35 
  642.96 12 10 39.95  751.00   17.38   -5.18   21.00    0.60    3.56    3.62  189.83    3.13     2567  120.387940   23.188619  2609.67 
  646.21 12 10 43.20  750.00   17.31   -5.25   21.00    0.67    1.57    1.76  195.98    2.97     2578  120.387944   23.188674  2620.24 
  649.54 12 10 46.53  749.00   17.23   -5.36   20.92   -0.48    2.00    2.05  165.85    4.50     2588  120.387950   23.188731  2631.91 
  652.61 12 10 49.61  748.00   17.16   -5.37   21.00   -0.14    2.77    2.80  178.58    6.12     2599  120.387950   23.188792  2642.71 
  655.82 12 10 52.82  747.00   17.04   -5.42   21.08   -0.45    1.22    1.30  160.48    3.37     2610  120.387940   23.188846  2653.77 
  659.09 12 10 56.09  746.00   16.98   -5.52   21.00   -0.13    2.81    2.81  176.95    2.65     2620  120.387949   23.188931  2664.09 
  662.33 12 10 59.33  745.00   16.86   -5.77   20.77   -0.57    3.65    3.74  173.41    2.93     2631  120.387927   23.188983  2675.82 
  665.51 12 11 02.51  744.00   16.79   -6.03   20.45   -1.23    3.12    3.37  160.85    3.68     2641  120.387910   23.189065  2686.90 
  668.73 12 11 05.72  743.00   16.69   -6.25   20.23   -1.15    2.61    2.86  156.43    3.57     2652  120.387875   23.189145  2698.42 
  672.19 12 11 09.19  742.00   16.64   -6.52   19.88   -0.70    2.14    2.27  160.77    2.98     2663  120.387840   23.189226  2711.21 
  675.47 12 11 12.46  741.00   16.58   -6.69   19.70   -1.05    2.47    2.69  156.76    3.30     2674  120.387815   23.189309  2721.95 
  678.86 12 11 15.85  740.00   16.50   -6.82   19.60   -0.79    1.89    2.05  157.29    2.75     2685  120.387781   23.189387  2734.21 
  682.21 12 11 19.21  739.00   16.44   -6.89   19.58   -0.62    2.93    3.02  166.74    3.24     2695  120.387760   23.189476  2746.49 
  685.64 12 11 22.63  738.00   16.35   -6.95   19.60   -1.71    4.11    4.46  156.93    3.10     2706  120.387744   23.189565  2757.89 
  689.14 12 11 26.13  737.00   16.29   -7.06   19.50   -0.93    2.75    2.91  161.22    3.57     2717  120.387719   23.189643  2769.53 
  692.64 12 11 29.63  736.00   16.23   -7.07   19.56   -1.09    2.19    2.48  156.97    3.46     2728  120.387687   23.189723  2781.05 
  696.08 12 11 33.08  735.00   16.15   -7.12   19.60   -0.70    3.64    3.73  168.91    5.87     2739  120.387668   23.189812  2791.52 
  699.44 12 11 36.43  734.00   16.08   -7.24   19.50   -0.15    4.30    4.31  177.09    3.07     2750  120.387640   23.189898  2801.86 
  703.01 12 11 40.00  733.00   16.03   -7.41   19.30    0.02    2.34    2.35  180.64    3.61     2761  120.387630   23.189990  2813.45 
  706.43 12 11 43.42  732.00   15.94   -7.89   18.71   -0.77    3.83    3.95  168.69    5.21     2771  120.387610   23.190093  2825.45 
  709.80 12 11 46.80  731.00   15.83   -8.78   17.58   -0.09    5.01    5.01  179.52    3.40     2782  120.387610   23.190182  2836.52 
  713.17 12 11 50.16  730.00   15.73   -9.69   16.47    0.07    4.19    4.20  181.87    3.29     2793  120.387602   23.190273  2847.97 
  716.56 12 11 53.56  729.00   15.64  -10.54   15.49    0.11    2.56    2.57  183.17    3.23     2803  120.387626   23.190361  2859.49 
  720.25 12 11 57.25  728.00   15.55  -11.60   14.33    0.64    2.43    2.54  199.89    2.68     2814  120.387670   23.190457  2871.54 
  724.00 12 12 00.99  727.00   15.49  -12.71   13.17    0.61    1.72    1.84  196.43    4.87     2825  120.387713   23.190560  2882.99 
  727.60 12 12 04.60  726.00   15.43  -14.07   11.82    0.31    2.52    2.54  188.41    3.13     2836  120.387750   23.190662  2894.79 
  731.17 12 12 08.16  725.00   15.36  -14.80   11.18    1.12    2.40    2.65  203.73    3.14     2847  120.387802   23.190755  2906.51 
  734.83 12 12 11.83  724.00   15.30  -15.46   10.63    2.73    3.73    4.63  214.88    3.09     2858  120.387857   23.190855  2919.15 
  738.28 12 12 15.28  723.00   15.22  -15.94   10.27    1.41    2.17    2.59  212.37    3.32     2869  120.387916   23.190946  2930.14 
  741.79 12 12 18.79  722.00   15.16  -15.96   10.30    2.54    3.35    4.20  217.34    3.29     2880  120.388004   23.191034  2942.12 
  745.32 12 12 22.31  721.00   15.10  -15.88   10.40    2.59    3.31    4.21  217.68    2.73     2891  120.388076   23.191130  2953.91 
  748.79 12 12 25.78  720.00   15.04  -15.72   10.58    2.91    2.48    3.84  230.08    3.27     2903  120.388164   23.191216  2965.08 
  752.40 12 12 29.39  719.00   15.01  -15.84   10.50    4.10    2.48    4.86  238.81    2.75     2914  120.388266   23.191292  2976.92 
  756.07 12 12 33.06  718.00   14.93  -16.26   10.19    4.26    4.22    6.00  225.31    2.58     2925  120.388382   23.191382  2988.87 
  759.75 12 12 36.75  717.00   14.88  -16.83    9.75    4.70    3.69    5.97  231.85    3.13     2936  120.388510   23.191470  3000.22 
  763.35 12 12 40.35  716.00   14.80  -17.50    9.26    5.06    3.72    6.32  234.49    2.93     2947  120.388628   23.191544  3013.25 
  767.02 12 12 44.02  715.00   14.75  -17.88    9.00    3.99    3.99    5.65  224.98    2.44     2958  120.388751   23.191641  3025.44 
  770.29 12 12 47.28  714.00   14.68  -17.97    8.97    3.74    4.17    5.65  221.62    3.57     2969  120.388882   23.191739  3036.28 
  773.85 12 12 50.85  713.00   14.62  -18.24    8.80    3.59    1.36    3.88  248.42    4.37     2981  120.389016   23.191829  3046.26 
  777.58 12 12 54.58  712.00   14.55  -18.87    8.38    3.74    3.35    5.03  229.12    4.25     2992  120.389177   23.191937  3057.60 
  781.07 12 12 58.07  711.00   14.46  -19.42    8.05    3.96    2.42    4.64  238.32    5.12     3003  120.389343   23.192027  3068.53 
  784.81 12 13 01.80  710.00   14.39  -19.83    7.80    4.32    2.12    4.81  243.99    3.00     3014  120.389522   23.192116  3080.70 
  788.36 12 13 05.36  709.00   14.30  -20.10    7.66    3.91    2.31    4.60  242.51    3.22     3025  120.389678   23.192191  3091.75 
  792.11 12 13 09.10  708.00   14.22  -20.41    7.50    5.20    3.95    6.54  233.00    3.29     3036  120.389855   23.192262  3103.88 
  795.85 12 13 12.85  707.00   14.18  -20.76    7.30    3.93    2.32    4.57  239.58    2.40     3047  120.390034   23.192337  3117.06 
  799.24 12 13 16.24  706.00   14.16  -21.31    6.97    4.46    1.73    4.78  248.74    4.44     3059  120.390189   23.192384  3129.26 
  802.76 12 13 19.75  705.00   14.11  -22.23    6.45    5.08    2.62    5.73  242.95    4.81     3070  120.390328   23.192453  3141.12 
  806.39 12 13 23.38  704.00   14.10  -23.20    5.92    4.60    1.46    4.83  252.17    3.61     3082  120.390456   23.192504  3152.61 
  810.11 12 13 27.10  703.00   14.09  -24.08    5.48    3.56    0.72    3.70  259.35    2.74     3094  120.390593   23.192543  3165.25 
  813.80 12 13 30.79  702.00   14.05  -25.09    5.02    1.86    0.85    2.05  244.55    3.04     3106  120.390708   23.192598  3176.10 
  817.25 12 13 34.25  701.00   14.00  -25.44    4.87    2.05    0.97    2.27  244.62    3.19     3117  120.390825   23.192643  3188.71 
  821.01 12 13 38.00  700.00   13.97  -26.35    4.50    1.31    0.90    1.60  235.35    2.93     3129  120.390910   23.192700  3199.81 
  824.52 12 13 41.52  699.00   13.96  -27.25    4.15    3.10    2.24    3.86  235.68    3.07     3141  120.391006   23.192745  3211.40 
  828.04 12 13 45.04  698.00   13.95  -27.93    3.90    4.67    3.11    5.61  236.24    3.52     3152  120.391091   23.192801  3222.94 
  831.70 12 13 48.69  697.00   13.92  -28.22    3.80    3.31    2.64    4.23  231.29    3.25     3164  120.391181   23.192854  3236.40 
  835.17 12 13 52.16  696.00   13.90  -28.19    3.82    3.17    2.45    4.01  232.29    3.12     3176  120.391257   23.192913  3247.76 
  838.78 12 13 55.78  695.00   13.90  -27.21    4.18    2.13    1.20    2.47  239.36    3.62     3188  120.391346   23.192968  3260.07 
  842.19 12 13 59.19  694.00   13.88  -27.22    4.18    1.47    2.15    2.67  218.06    3.64     3200  120.391422   23.193036  3270.98 
  845.84 12 14 02.83  693.00   13.86  -27.71    4.00    2.66    3.66    4.54  216.52    4.36     3212  120.391497   23.193125  3282.09 
  849.27 12 14 06.26  692.00   13.83  -27.93    3.93    2.47    2.18    3.31  228.31    3.07     3224  120.391565   23.193185  3292.78 
  852.97 12 14 09.96  691.00   13.81  -26.72    4.40    3.23    3.08    4.47  226.51    2.77     3236  120.391639   23.193249  3304.91 
  856.49 12 14 13.48  690.00   13.77  -27.11    4.25    1.77    3.07    3.57  210.79    3.17     3247  120.391720   23.193335  3317.07 
  859.90 12 14 16.89  689.00   13.71  -27.81    4.00    3.15    2.93    4.31  226.95    3.47     3259  120.391797   23.193408  3329.86 
  863.53 12 14 20.53  688.00   13.69  -27.69    4.05    2.16    2.63    3.41  219.14    3.40     3271  120.391881   23.193501  3342.51 
  867.17 12 14 24.16  687.00   13.67  -26.81    4.40    2.53    2.35    3.48  227.99    3.29     3283  120.391955   23.193575  3356.42 
  871.07 12 14 28.07  686.00   13.62  -26.60    4.50    2.90    2.31    3.72  232.03    2.54     3294  120.392052   23.193662  3369.34 
  874.14 12 14 31.13  685.00   13.57  -26.12    4.71    1.51    1.83    2.47  217.02    3.98     3306  120.392123   23.193761  3379.48 
  877.95 12 14 34.94  684.00   13.53  -24.67    5.39    2.29    1.74    2.88  232.76    2.82     3318  120.392209   23.193839  3392.04 
  881.73 12 14 38.73  683.00   13.49  -22.98    6.30    2.25    3.02    3.77  216.07    4.08     3330  120.392305   23.193938  3403.18 
  885.52 12 14 42.51  682.00   13.46  -20.16    8.05    1.72    2.59    3.22  214.82    2.83     3342  120.392395   23.194030  3415.41 
  889.39 12 14 46.38  681.00   13.46  -18.89    8.98    1.99    2.08    2.88  223.84    3.15     3354  120.392478   23.194128  3427.93 
  892.94 12 14 49.94  680.00   13.39  -18.41    9.39    1.83    1.53    2.39  230.33    3.42     3366  120.392579   23.194219  3440.04 
  896.89 12 14 53.89  679.00   13.33  -17.85    9.89    1.64    2.95    3.40  209.47    3.78     3377  120.392688   23.194317  3452.26 
  900.84 12 14 57.84  678.00   13.21  -17.48   10.28    3.65    3.56    5.11  225.42    2.90     3388  120.392795   23.194415  3464.63 
  904.72 12 15 01.72  677.00   13.12  -17.42   10.40    2.59    2.01    3.28  231.83    2.95     3399  120.392922   23.194504  3477.24 
  908.54 12 15 05.53  676.00   13.04  -17.66   10.25    2.56    2.63    3.68  226.05    2.75     3411  120.393041   23.194591  3490.31 
  912.29 12 15 09.29  675.00   12.93  -17.91   10.10    2.70    1.41    3.05  240.97    5.03     3422  120.393165   23.194666  3502.18 
  916.07 12 15 13.07  674.00   12.87  -18.09    9.99    2.25    1.58    2.77  235.53    3.25     3434  120.393292   23.194751  3515.43 
  920.06 12 15 17.06  673.00   12.79  -18.38    9.79    2.49    1.89    3.14  232.01    2.39     3445  120.393432   23.194831  3528.67 
  923.86 12 15 20.86  672.00   12.71  -19.03    9.31    5.44    4.14    6.84  232.35    2.92     3457  120.393575   23.194926  3540.23 
  927.60 12 15 24.59  671.00   12.61  -19.46    9.04    4.90    4.00    6.42  231.16    3.13     3468  120.393710   23.195012  3551.59 
  931.69 12 15 28.69  670.00   12.56  -19.81    8.80    4.77    2.77    5.52  239.94    2.87     3480  120.393875   23.195104  3563.41 
  935.32 12 15 32.31  669.00   12.50  -19.95    8.73    4.65    3.32    5.71  234.54    3.10     3492  120.394006   23.195196  3576.14 
  938.64 12 15 35.64  668.00   12.45  -18.82    9.66    3.37    1.69    3.77  243.92    3.95     3504  120.394153   23.195263  3588.45 
  942.81 12 15 39.81  667.00   12.37  -17.50   10.84    5.70    2.66    6.30  244.55    3.02     3515  120.394341   23.195356  3601.15 
  946.43 12 15 43.43  666.00   12.31  -16.53   11.82    4.43    1.93    4.85  248.78    3.73     3527  120.394497   23.195420  3613.34 
  949.93 12 15 46.93  665.00   12.21  -14.85   13.67    5.96    3.03    6.74  243.24    2.20     3538  120.394657   23.195509  3626.85 
  953.20 12 15 50.19  664.00   12.13  -13.46   15.40    1.90    0.61    2.00  249.96    3.87     3550  120.394818   23.195560  3637.64 
  956.75 12 15 53.75  663.00   12.03  -12.19   17.18    3.07    1.15    3.30  247.00    3.17     3561  120.395003   23.195608  3649.97 
  960.36 12 15 57.35  662.00   11.95  -11.07   18.88    4.36    0.37    4.38  264.30    3.44     3573  120.395161   23.195654  3661.50 
  964.05 12 16 01.04  661.00   11.84  -10.10   20.54    4.87    1.41    5.07  253.82    2.27     3584  120.395372   23.195700  3672.95 
  967.86 12 16 04.85  660.00   11.78   -8.58   23.23    6.56   -0.20    6.58  271.23    3.26     3596  120.395582   23.195730  3685.92 
  971.08 12 16 08.07  659.00   11.67   -7.98   24.52    6.89   -2.19    7.24  287.47    3.86     3607  120.395755   23.195750  3698.15 
  974.55 12 16 11.54  658.00   11.60   -7.61   25.35    5.09   -0.04    5.13  270.49    3.76     3619  120.395922   23.195755  3710.12 
  977.63 12 16 14.62  657.00   11.50   -7.20   26.34    6.11    0.75    6.17  263.27    3.89     3630  120.396081   23.195776  3721.83 
  981.24 12 16 18.24  656.00   11.41   -6.29   28.42    4.91    0.36    4.95  265.76    3.47     3642  120.396270   23.195780  3733.71 
  984.66 12 16 21.66  655.00   11.34   -5.81   29.60    4.41    0.18    4.42  267.68    3.68     3654  120.396456   23.195780  3746.76 
  988.51 12 16 25.51  654.00   11.24   -5.50   30.50    5.71    0.53    5.77  265.60    3.11     3665  120.396661   23.195790  3759.11 
  992.21 12 16 29.20  653.00   11.11   -5.15   31.58    6.00   -0.04    6.06  270.65    2.60     3676  120.396870   23.195796  3771.80 
  995.92 12 16 32.92  652.00   11.04   -4.38   33.64    4.51    0.04    4.51  269.58    3.95     3688  120.397077   23.195779  3785.12 
  999.78 12 16 36.78  651.00   10.94   -3.80   35.39    5.50   -0.41    5.52  274.39    2.93     3700  120.397317   23.195750  3797.61 
 1003.64 12 16 40.63  650.00   10.84   -3.29   36.99    6.84    0.90    6.98  263.84    3.01     3711  120.397535   23.195736  3810.55 
 1007.32 12 16 44.32  649.00   10.73   -2.99   38.10    7.25   -0.16    7.26  271.01    2.24     3723  120.397759   23.195710  3823.65 
 1010.79 12 16 47.78  648.00   10.64   -2.87   38.68    5.39   -0.54    5.42  275.57    5.93     3734  120.397956   23.195701  3835.87 
 1014.17 12 16 51.17  647.00   10.54   -2.81   39.12    5.10   -0.21    5.14  273.51    3.40     3746  120.398142   23.195682  3849.13 
