GPHeight,Pressure,O3PartialPressure,Temperature
11000,191.06666666666666,3.8158333333333334,-69.24166666666667
11100,187.8923076923077,3.95,-69.06923076923077
11200,184.72307692307692,4.016923076923076,-69.2
11300,181.66666666666666,4.043333333333333,-69.2
11400,178.69230769230768,3.853846153846154,-69.5
11500,175.74615384615385,3.756153846153846,-69.3
11600,172.82500000000002,3.5941666666666667,-69.3
11700,169.96923076923076,3.51,-69.67692307692307
11800,167.03333333333333,3.48,-69.5
11900,164.3181818181818,3.45,-69.62727272727273
12000,161.575,3.395,-69.975
12100,158.875,3.1241666666666665,-70.1
12200,156.20909090909092,2.8936363636363636,-70.3
12300,153.625,2.82,-70.07499999999999
12400,151.0,2.95,-70.0
12500,148.48181818181817,3.174545454545455,-69.5
12600,146.0,3.0,-69.6
12700,143.625,2.91,-69.8
12800,141.22727272727272,3.189090909090909,-69.69090909090909
12900,138.91818181818184,3.379090909090909,-70.09090909090908
13000,136.61818181818182,3.508181818181818,-70.3
13100,134.29999999999998,3.53,-70.6
13200,132.07692307692307,3.549230769230769,-70.6
13300,129.87692307692308,3.306923076923077,-70.2
13400,127.66923076923077,2.683076923076923,-70.4
13500,125.6,1.83,-70.4
13600,123.45,1.4649999999999999,-70.92500000000001
13700,121.43333333333334,1.4183333333333332,-70.61666666666666
13800,119.38333333333333,1.7391666666666667,-70.5
13900,117.37272727272727,1.94,-70.53636363636363
14000,115.41818181818182,2.2918181818181815,-70.30909090909091
14100,113.51818181818182,3.3945454545454545,-70.0
14200,111.65454545454546,4.458181818181819,-69.9
14300,109.78181818181818,4.86,-70.19090909090909
14400,107.89090909090909,4.905454545454545,-69.74545454545455
14500,106.0909090909091,4.8963636363636365,-69.5
14600,104.39090909090909,5.101818181818182,-69.5
14700,102.65,5.045,-69.5
14800,100.98181818181818,4.919090909090909,-69.4
14900,99.28181818181818,4.83,-69.50909090909092
15000,97.6,4.89,-69.6
15100,96.03333333333333,4.966666666666667,-69.4
15200,94.37272727272727,5.096363636363636,-70.1
15300,92.84545454545454,4.922727272727273,-69.8
15400,91.2909090909091,4.298181818181819,-69.75454545454545
15500,89.80909090909091,4.118181818181818,-69.59090909090908
15600,88.28181818181818,4.34,-69.30909090909091
15700,86.82727272727273,3.5254545454545454,-69.7
15800,85.38,2.236,-69.5
15900,83.9,1.47,-69.3
16000,82.54545454545455,1.0672727272727274,-69.27272727272727
16100,81.17272727272727,0.98,-68.8
16200,79.83636363636363,1.9427272727272726,-68.7
16300,78.50909090909092,2.5154545454545456,-67.60909090909091
16400,77.225,2.45,-67.8
16500,75.94545454545455,1.730909090909091,-67.5909090909091
16600,74.675,1.3475000000000001,-66.9
16700,73.41818181818182,1.309090909090909,-66.5
16800,72.24166666666667,1.5691666666666668,-65.74166666666667
16900,71.07499999999999,1.875,-64.775
17000,69.89090909090909,2.2909090909090906,-63.59090909090909
17100,68.78,2.61,-63.120000000000005
17200,67.64545454545454,2.8454545454545452,-63.2
17300,66.61818181818181,2.9745454545454546,-62.518181818181816
17400,65.5,3.29,-62.0
17500,64.46363636363637,3.401818181818182,-61.46363636363636
17600,63.43,3.658,-60.53
17700,62.4,4.06,-60.6
17800,61.40833333333333,3.6308333333333334,-60.416666666666664
17900,60.43333333333333,3.6033333333333335,-59.43333333333333
18000,59.445454545454545,3.6,-58.64545454545455
18100,58.56666666666667,3.7066666666666666,-57.86666666666667
18200,57.59166666666667,4.030833333333334,-57.0
18300,56.72727272727273,4.267272727272727,-57.02727272727273
18400,55.87272727272727,4.46,-55.8
18500,55.00833333333333,4.54,-56.3
18600,54.13333333333333,4.62,-55.6
18700,53.25833333333333,4.59,-55.9
18800,52.4,4.58,-56.5
18900,51.63636363636364,4.57,-56.13636363636364
19000,50.875,4.692500000000001,-54.475
19100,50.025,4.78,-53.925
19200,49.275,4.77,-53.0
19300,48.52727272727273,4.745454545454545,-52.62727272727273
19400,47.775,4.665,-52.7
19500,47.1,4.58,-51.208333333333336
19600,46.324999999999996,4.512499999999999,-50.725
19700,45.641666666666666,4.7525,-49.583333333333336
