GPHeight,Pressure,O3PartialPressure,Temperature
100,999.7666666666667,1.0233333333333334,28.3
200,988.656603773585,1.4067924528301887,27.266037735849057
300,977.4888888888889,1.5434920634920635,26.306349206349207
400,966.4666666666667,1.588888888888889,25.366666666666667
500,955.6013333333333,1.5614666666666668,24.544
600,944.8492307692308,1.5412307692307692,23.673846153846156
700,934.0928571428572,1.5169642857142858,22.639285714285716
800,923.4301886792452,1.53,21.71698113207547
900,912.9,1.5150000000000001,20.950000000000003
1000,902.512,1.49,20.268
1100,892.1243902439024,1.4824390243902439,19.597560975609756
1200,881.8980769230769,1.4901923076923076,18.986538461538462
1300,871.7039215686275,1.5480392156862746,18.107843137254903
1400,861.5999999999999,1.6265384615384615,17.017307692307693
1500,851.5953488372093,1.668139534883721,16.704651162790697
1600,841.7068181818182,1.7227272727272727,16.90681818181818
1700,831.8708333333333,1.8041666666666667,16.758333333333333
1800,822.2407407407408,1.8,16.01851851851852
1900,812.625,1.79375,15.4625
2000,803.166,1.8656000000000001,14.834
2100,793.6857142857143,1.7885714285714287,14.185714285714287
2200,784.3431818181818,1.710909090909091,13.504545454545454
2300,775.1608695652175,1.6669565217391304,12.839130434782609
2400,765.9714285714286,1.6490476190476189,12.30952380952381
2500,756.9767441860465,1.659767441860465,11.974418604651163
2600,747.9608695652174,1.5743478260869566,11.704347826086957
2700,739.0702127659574,1.5276595744680852,11.253191489361702
2800,730.3021739130435,1.4658695652173912,10.578260869565218
2900,721.5446808510637,1.4912765957446807,10.193617021276594
3000,713.0244444444445,1.5117777777777779,9.946666666666667
3100,704.5036363636364,1.514909090909091,9.298181818181819
3200,696.1048780487804,1.4865853658536585,8.731707317073171
3300,687.7019230769231,1.4276923076923076,8.021153846153846
3400,679.4464285714286,1.4467857142857143,7.366071428571429
3500,671.2521739130435,1.6639130434782607,6.886956521739131
3600,663.164705882353,1.7805882352941176,6.570588235294117
3700,655.1568181818182,1.836818181818182,5.847727272727273
3800,647.1759259259259,1.855925925925926,5.261111111111111
3900,639.3222222222223,1.748888888888889,4.888888888888888
4000,631.5,1.71,4.3
4100,623.8274509803922,1.6870588235294117,4.141176470588236
4200,616.25,1.598846153846154,3.1653846153846157
4300,608.6519999999999,1.58,2.584
4400,601.2254901960783,1.6205882352941177,2.2
4500,593.8725490196078,1.6990196078431372,1.9058823529411764
4600,586.5636363636363,1.7440909090909091,1.3863636363636362
4700,579.2933333333333,1.8273333333333335,1.3844444444444444
4800,572.151923076923,1.9371153846153846,0.8730769230769231
4900,565.0666666666667,2.01,0.13333333333333336
5000,558.06,1.9234285714285713,-0.7742857142857142
5100,551.1222222222223,1.6888888888888889,-1.5333333333333334
5200,544.2357142857143,1.457142857142857,-1.7214285714285713
5300,537.4333333333333,1.8608333333333331,-0.34833333333333333
5400,530.8265625,2.39265625,-0.48125
5500,524.2075757575758,2.6416666666666666,-1.2454545454545454
5600,517.6805970149254,2.684179104477612,-2.0417910447761196
5700,511.14500000000004,2.747,-2.435
5800,504.7016393442623,2.7336065573770494,-3.2049180327868854
5900,498.32203389830505,2.685762711864407,-3.994915254237288
6000,492.0375,2.5785714285714287,-4.807142857142857
6100,485.8448979591837,2.4448979591836735,-5.383673469387755
6200,479.7,2.26,-6.0
6300,473.5571428571428,2.2271428571428573,-6.857142857142857
6400,467.4866666666667,2.162666666666667,-7.6866666666666665
6500,461.59444444444443,2.1444444444444444,-8.537037037037036
6600,455.55961538461537,2.0998076923076923,-9.292307692307693
6700,449.7606557377049,2.037213114754098,-9.375409836065574
6800,443.9756097560976,1.9229268292682926,-9.785365853658536
6900,438.24074074074076,1.8325925925925928,-10.674074074074074
7000,432.5418604651163,1.7806976744186047,-11.616279069767442
7100,426.9341463414634,1.7253658536585366,-12.585365853658537
7200,421.3391304347826,1.7026086956521738,-12.639130434782608
7300,415.90731707317076,1.612439024390244,-13.28048780487805
7400,410.4708333333333,1.50625,-13.320833333333333
7500,405.06382978723406,1.4185106382978723,-13.729787234042554
7600,399.72999999999996,1.346,-14.285
7700,394.58421052631576,1.3247368421052632,-14.61578947368421
7800,389.3243243243243,1.2948648648648649,-15.151351351351352
7900,384.23023255813956,1.262093023255814,-16.058139534883722
8000,379.15000000000003,1.2147999999999999,-17.014
8100,374.15,1.1591379310344827,-17.78103448275862
8200,369.15,1.13,-18.67857142857143
8300,364.2,1.11,-19.55
8400,359.3241379310345,1.0751724137931036,-20.444827586206898
8500,354.51599999999996,1.04,-21.248
8600,349.709756097561,1.048048780487805,-22.078048780487805
8700,344.9636363636364,1.014318181818182,-22.670454545454547
8800,340.2607142857143,1.0055357142857142,-23.42142857142857
8900,335.6979591836735,1.1310204081632653,-23.977551020408164
9000,331.09411764705885,1.3764705882352941,-24.388235294117646
9100,326.616,1.3812,-24.916
9200,322.104,1.2964,-25.772
9300,317.7022727272727,1.3336363636363637,-26.53636363636364
9400,313.3,1.39,-27.5
9500,308.95490196078435,1.4268627450980391,-28.37843137254902
9600,304.6686274509804,1.406078431372549,-29.27843137254902
9700,300.4166666666667,1.3983333333333332,-30.116666666666667
9800,296.235294117647,1.3145098039215686,-30.9078431372549
9900,292.0682926829268,1.1821951219512195,-31.2390243902439
10000,287.97999999999996,1.1667272727272726,-31.90909090909091
10100,283.91999999999996,1.260909090909091,-32.830909090909095
10200,279.9384615384615,1.3361538461538462,-33.761538461538464
10300,275.96000000000004,1.4875,-34.71
10400,272.02564102564105,1.6971794871794872,-35.50769230769231
10500,268.125,1.676,-36.355
10600,264.2512195121951,1.5907317073170733,-37.109756097560975
